,id,Name,Intention,countdown_des,talks,detailDes
,20746,信则灵,采集纳雅圣水[count 1],,,不是每一滴水，都能叫纳雅圣水。
,20747,警报，警报！,取回警报机器人,,,如果警报机器人不滴滴叫，那它还有什么存在的意义？
,20748,警报，警报！,取回警报机器人,,,如果警报机器人不滴滴叫，那它还有什么存在的意义？
,20749,警报，警报！,取回警报机器人,,,如果警报机器人不滴滴叫，那它还有什么存在的意义？
,20750,警报，警报！,取回警报机器人,,,如果警报机器人不滴滴叫，那它还有什么存在的意义？
,20751,警报，警报！,取回警报机器人,,,如果警报机器人不滴滴叫，那它还有什么存在的意义？
,20752,遗失的快递,找回智能科技箱,,,亲亲，这边建议你给我们五星好评哦。
,20753,遗失的快递,找回智能科技箱,,,亲亲，这边建议你给我们五星好评哦。
,20754,遗失的快递,找回智能科技箱,,,亲亲，这边建议你给我们五星好评哦。
,20755,遗失的快递,找回智能科技箱,,,亲亲，这边建议你给我们五星好评哦。
,20756,遗失的快递,找回智能科技箱,,,亲亲，这边建议你给我们五星好评哦。
,20757,失控机械,制服机械实验体[count 1],,,拒绝高仿，从我做起，从机械做起。
,20758,失控机械,制服机械实验体[count 1],,,拒绝高仿，从我做起，从机械做起。
,20759,失控机械,制服机械实验体[count 1],,,拒绝高仿，从我做起，从机械做起。
,20760,失控机械,制服机械实验体[count 1],,,拒绝高仿，从我做起，从机械做起。
,20761,失控机械,制服机械实验体[count 1],,,拒绝高仿，从我做起，从机械做起。
,20762,暗中观察,驱赶鬼祟潜伏者[count 1],,,鬼鬼祟祟的潜伏者躲在了床底下，然后……睡着了。
,20763,暗中观察,驱赶鬼祟潜伏者[count 1],,,鬼鬼祟祟的潜伏者躲在了床底下，然后……睡着了。
,20764,暗中观察,驱赶鬼祟潜伏者[count 1],,,鬼鬼祟祟的潜伏者躲在了床底下，然后……睡着了。
,20765,暗中观察,驱赶鬼祟潜伏者[count 1],,,鬼鬼祟祟的潜伏者躲在了床底下，然后……睡着了。
,20766,暗中观察,驱赶鬼祟潜伏者[count 1],,,鬼鬼祟祟的潜伏者躲在了床底下，然后……睡着了。
,20767,实力的考验,战胜纳雅卫队长[count 1],,,"3,2,1！别问，问就是“来战！”"
,20768,实力的考验,战胜纳雅卫队长[count 1],,,"3,2,1！别问，问就是“来战！”"
,20769,实力的考验,战胜纳雅卫队长[count 1],,,"3,2,1！别问，问就是“来战！”"
,20770,实力的考验,战胜纳雅卫队长[count 1],,,"3,2,1！别问，问就是“来战！”"
,20771,实力的考验,战胜纳雅卫队长[count 1],,,"3,2,1！别问，问就是“来战！”"
,20772,失落的爱情,将飞鸟吊坠带给赛文,,,复古飞鸟镀金吊坠，情人节送礼首选，只要998！
,20773,失落的爱情,将飞鸟吊坠带给赛文,,,复古飞鸟镀金吊坠，情人节送礼首选，只要998！
,20774,失落的爱情,将飞鸟吊坠带给赛文,,,复古飞鸟镀金吊坠，情人节送礼首选，只要998！
,20775,失落的爱情,将飞鸟吊坠带给赛文,,,复古飞鸟镀金吊坠，情人节送礼首选，只要998！
,20776,失落的爱情,将飞鸟吊坠带给赛文,,,复古飞鸟镀金吊坠，情人节送礼首选，只要998！
,20777,彩色羽翼,将羽翼带给岛民杰基,,,实验表明：彩色羽翼由劣质涂料制成，遇水会褪色。
,20778,彩色羽翼,将羽翼带给岛民杰基,,,实验表明：彩色羽翼由劣质涂料制成，遇水会褪色。
,20779,彩色羽翼,将羽翼带给岛民杰基,,,实验表明：彩色羽翼由劣质涂料制成，遇水会褪色。
,20780,彩色羽翼,将羽翼带给岛民杰基,,,实验表明：彩色羽翼由劣质涂料制成，遇水会褪色。
,20781,彩色羽翼,将羽翼带给岛民杰基,,,实验表明：彩色羽翼由劣质涂料制成，遇水会褪色。
,20782,翼族的象征,瞻仰翼族图腾,,,旅游小贴士，瞻仰翼族图腾时请有序排队，切勿插队。
,20783,翼族的象征,瞻仰翼族图腾,,,旅游小贴士，瞻仰翼族图腾时请有序排队，切勿插队。
,20784,翼族的象征,瞻仰翼族图腾,,,旅游小贴士，瞻仰翼族图腾时请有序排队，切勿插队。
,20785,翼族的象征,瞻仰翼族图腾,,,旅游小贴士，瞻仰翼族图腾时请有序排队，切勿插队。
,20786,翼族的象征,瞻仰翼族图腾,,,旅游小贴士，瞻仰翼族图腾时请有序排队，切勿插队。
,20787,绽放的樱花草,采集樱花草[count 1],,,春暖花开，万物复苏，又到了送花的季节。
,20788,绽放的樱花草,采集樱花草[count 1],,,春暖花开，万物复苏，又到了送花的季节。
,20789,绽放的樱花草,采集樱花草[count 1],,,春暖花开，万物复苏，又到了送花的季节。
,20790,绽放的樱花草,采集樱花草[count 1],,,春暖花开，万物复苏，又到了送花的季节。
,20791,绽放的樱花草,采集樱花草[count 1],,,春暖花开，万物复苏，又到了送花的季节。
,20792,修复藤桥,帮忙修复藤桥,,,千万别在夜宵后漫步藤桥，否则……藤桥可能会断。
,20793,修复藤桥,帮忙修复藤桥,,,千万别在夜宵后漫步藤桥，否则……藤桥可能会断。
,20794,修复藤桥,帮忙修复藤桥,,,千万别在夜宵后漫步藤桥，否则……藤桥可能会断。
,20795,修复藤桥,帮忙修复藤桥,,,千万别在夜宵后漫步藤桥，否则……藤桥可能会断。
,20796,修复藤桥,帮忙修复藤桥,,,千万别在夜宵后漫步藤桥，否则……藤桥可能会断。
,20797,希望之光,救助受伤的岛民昆汀,,,人们只关心翼族飞得高不高，却不关心他们累不累。
,20798,希望之光,救助受伤的岛民昆汀,,,人们只关心翼族飞得高不高，却不关心他们累不累。
,20799,希望之光,救助受伤的岛民昆汀,,,人们只关心翼族飞得高不高，却不关心他们累不累。
,20800,希望之光,救助受伤的岛民昆汀,,,人们只关心翼族飞得高不高，却不关心他们累不累。
,20801,希望之光,救助受伤的岛民昆汀,,,人们只关心翼族飞得高不高，却不关心他们累不累。
,20802,不冬岛路霸,驱赶拦路的怒戮熊人,,,如果在野外遭遇熊人，装死不能解决任何问题。
,20803,不冬岛路霸,驱赶拦路的怒戮熊人,,,如果在野外遭遇熊人，装死不能解决任何问题。
,20804,不冬岛路霸,驱赶拦路的怒戮熊人,,,如果在野外遭遇熊人，装死不能解决任何问题。
,20805,不冬岛路霸,驱赶拦路的怒戮熊人,,,如果在野外遭遇熊人，装死不能解决任何问题。
,20806,不冬岛路霸,驱赶拦路的怒戮熊人,,,如果在野外遭遇熊人，装死不能解决任何问题。
,20807,翼族守卫者,驱赶不冬岛偷猎者,,,脱发问题，深深困扰着翼族的年轻一代。
,20808,翼族守卫者,驱赶不冬岛偷猎者,,,脱发问题，深深困扰着翼族的年轻一代。
,20809,翼族守卫者,驱赶不冬岛偷猎者,,,脱发问题，深深困扰着翼族的年轻一代。
,20810,翼族守卫者,驱赶不冬岛偷猎者,,,脱发问题，深深困扰着翼族的年轻一代。
,20811,翼族守卫者,驱赶不冬岛偷猎者,,,脱发问题，深深困扰着翼族的年轻一代。
,20812,不冬岛危机,战胜枭鹰[count 1],,,每只爱做白日梦的枭鹰背后，都有一段熬夜心酸史。
,20813,不冬岛危机,战胜枭鹰[count 1],,,每只爱做白日梦的枭鹰背后，都有一段熬夜心酸史。
,20814,不冬岛危机,战胜枭鹰[count 1],,,每只爱做白日梦的枭鹰背后，都有一段熬夜心酸史。
,20815,不冬岛危机,战胜枭鹰[count 1],,,每只爱做白日梦的枭鹰背后，都有一段熬夜心酸史。
,20816,不冬岛危机,战胜枭鹰[count 1],,,每只爱做白日梦的枭鹰背后，都有一段熬夜心酸史。
,20817,联盟通缉令,追缉碎岩巨人[count 1],,,听说碎岩巨人患有严重的骨质疏松后，才改名叫碎岩。
,20818,联盟通缉令,追缉碎岩巨人[count 1],,,听说碎岩巨人患有严重的骨质疏松后，才改名叫碎岩。
,20819,联盟通缉令,追缉碎岩巨人[count 1],,,听说碎岩巨人患有严重的骨质疏松后，才改名叫碎岩。
,20820,联盟通缉令,追缉碎岩巨人[count 1],,,听说碎岩巨人患有严重的骨质疏松后，才改名叫碎岩。
,20821,联盟通缉令,追缉碎岩巨人[count 1],,,听说碎岩巨人患有严重的骨质疏松后，才改名叫碎岩。
,20822,滋补珍品,将补品送给长老罗希,,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20823,滋补珍品,将补品送给长老罗希,,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20824,滋补珍品,将补品送给长老罗希,,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20825,滋补珍品,将补品送给长老罗希,,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20826,滋补珍品,将补品送给长老罗希,,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20827,海洋之心,将海洋之心归还蕾茵,,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20828,海洋之心,将海洋之心归还蕾茵,,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20829,海洋之心,将海洋之心归还蕾茵,,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20830,海洋之心,将海洋之心归还蕾茵,,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20831,海洋之心,将海洋之心归还蕾茵,,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20832,旅行乌龟,拜访龟族旅行家,,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20833,旅行乌龟,拜访龟族旅行家,,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20834,旅行乌龟,拜访龟族旅行家,,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20835,旅行乌龟,拜访龟族旅行家,,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20836,旅行乌龟,拜访龟族旅行家,,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20837,珊瑚礁展览会,采集珊瑚礁[count 1],,,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20838,珊瑚礁展览会,采集珊瑚礁[count 1],,,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20839,珊瑚礁展览会,采集珊瑚礁[count 1],,,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20840,珊瑚礁展览会,采集珊瑚礁[count 1],,,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20841,珊瑚礁展览会,采集珊瑚礁[count 1],,,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20842,巨鲸遗骸,前往调查巨鲸遗骸,,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20843,巨鲸遗骸,前往调查巨鲸遗骸,,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20844,巨鲸遗骸,前往调查巨鲸遗骸,,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20845,巨鲸遗骸,前往调查巨鲸遗骸,,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20846,巨鲸遗骸,前往调查巨鲸遗骸,,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20847,珍贵的海洋石,采集海洋石[count 1],,,一个不起眼的东西，一旦冠上天然，就价值连城。
,20848,珍贵的海洋石,采集海洋石[count 1],,,一个不起眼的东西，一旦冠上天然，就价值连城。
,20849,珍贵的海洋石,采集海洋石[count 1],,,一个不起眼的东西，一旦冠上天然，就价值连城。
,20850,珍贵的海洋石,采集海洋石[count 1],,,一个不起眼的东西，一旦冠上天然，就价值连城。
,20851,珍贵的海洋石,采集海洋石[count 1],,,一个不起眼的东西，一旦冠上天然，就价值连城。
,20852,讨厌的鱼妖,驱赶鱼妖[count 1],,,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20853,讨厌的鱼妖,驱赶鱼妖[count 1],,,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20854,讨厌的鱼妖,驱赶鱼妖[count 1],,,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20855,讨厌的鱼妖,驱赶鱼妖[count 1],,,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20856,讨厌的鱼妖,驱赶鱼妖[count 1],,,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20857,渔狐之患,清除异尾渔狐[count 1],,,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20858,渔狐之患,清除异尾渔狐[count 1],,,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20859,渔狐之患,清除异尾渔狐[count 1],,,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20860,渔狐之患,清除异尾渔狐[count 1],,,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20861,渔狐之患,清除异尾渔狐[count 1],,,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20862,守护深海,击败深海探宝者[count 1],,,探宝千万条，环保第一条。
,20863,守护深海,击败深海探宝者[count 1],,,探宝千万条，环保第一条。
,20864,守护深海,击败深海探宝者[count 1],,,探宝千万条，环保第一条。
,20865,守护深海,击败深海探宝者[count 1],,,探宝千万条，环保第一条。
,20866,守护深海,击败深海探宝者[count 1],,,探宝千万条，环保第一条。
,20867,联盟通缉令,追缉深海巨魔[count 1],,,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20868,联盟通缉令,追缉深海巨魔[count 1],,,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20869,联盟通缉令,追缉深海巨魔[count 1],,,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20870,联盟通缉令,追缉深海巨魔[count 1],,,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20871,联盟通缉令,追缉深海巨魔[count 1],,,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20872,紧急情报,转达情报给副官列夫,,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20873,紧急情报,转达情报给副官列夫,,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20874,紧急情报,转达情报给副官列夫,,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20875,紧急情报,转达情报给副官列夫,,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20876,紧急情报,转达情报给副官列夫,,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20877,新能源燃料,把物资交给首领拜恩,,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20878,新能源燃料,把物资交给首领拜恩,,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20879,新能源燃料,把物资交给首领拜恩,,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20880,新能源燃料,把物资交给首领拜恩,,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20881,新能源燃料,把物资交给首领拜恩,,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20882,隐居的修行者,拜访阿诺特岛修行者,,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20883,隐居的修行者,拜访阿诺特岛修行者,,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20884,隐居的修行者,拜访阿诺特岛修行者,,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20885,隐居的修行者,拜访阿诺特岛修行者,,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20886,隐居的修行者,拜访阿诺特岛修行者,,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20887,残垣之谜,调查岛中残垣[count 1],,,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20888,残垣之谜,调查岛中残垣[count 1],,,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20889,残垣之谜,调查岛中残垣[count 1],,,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20890,残垣之谜,调查岛中残垣[count 1],,,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20891,残垣之谜,调查岛中残垣[count 1],,,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20892,雪！雪！雪！,采集落雪岩[count 1],,,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20893,雪！雪！雪！,采集落雪岩[count 1],,,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20894,雪！雪！雪！,采集落雪岩[count 1],,,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20895,雪！雪！雪！,采集落雪岩[count 1],,,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20896,雪！雪！雪！,采集落雪岩[count 1],,,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20897,失踪的掠夺者,搜寻失踪的掠夺者,,,出洋相了怎么办？假装无事发生不就好了！
,20898,失踪的掠夺者,搜寻失踪的掠夺者,,,出洋相了怎么办？假装无事发生不就好了！
,20899,失踪的掠夺者,搜寻失踪的掠夺者,,,出洋相了怎么办？假装无事发生不就好了！
,20900,失踪的掠夺者,搜寻失踪的掠夺者,,,出洋相了怎么办？假装无事发生不就好了！
,20901,失踪的掠夺者,搜寻失踪的掠夺者,,,出洋相了怎么办？假装无事发生不就好了！
,20902,暴虐者的恶行,阻止暴虐者的破坏,,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20903,暴虐者的恶行,阻止暴虐者的破坏,,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20904,暴虐者的恶行,阻止暴虐者的破坏,,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20905,暴虐者的恶行,阻止暴虐者的破坏,,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20906,暴虐者的恶行,阻止暴虐者的破坏,,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20907,阿诺特阴暗面,驱逐暗影骑士[count 1],,,用爱感化恶人？天亮了，醒醒。
,20908,阿诺特阴暗面,驱逐暗影骑士[count 1],,,用爱感化恶人？天亮了，醒醒。
,20909,阿诺特阴暗面,驱逐暗影骑士[count 1],,,用爱感化恶人？天亮了，醒醒。
,20910,阿诺特阴暗面,驱逐暗影骑士[count 1],,,用爱感化恶人？天亮了，醒醒。
,20911,阿诺特阴暗面,驱逐暗影骑士[count 1],,,用爱感化恶人？天亮了，醒醒。
,20912,荒野猛兽,击退蛮荒熊人[count 1],,,熊人也许会迟到，但绝不会缺席。
,20913,荒野猛兽,击退蛮荒熊人[count 1],,,熊人也许会迟到，但绝不会缺席。
,20914,荒野猛兽,击退蛮荒熊人[count 1],,,熊人也许会迟到，但绝不会缺席。
,20915,荒野猛兽,击退蛮荒熊人[count 1],,,熊人也许会迟到，但绝不会缺席。
,20916,荒野猛兽,击退蛮荒熊人[count 1],,,熊人也许会迟到，但绝不会缺席。
,20917,联盟通缉令,追缉机械怪杰[count 1],,,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20918,联盟通缉令,追缉机械怪杰[count 1],,,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20919,联盟通缉令,追缉机械怪杰[count 1],,,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20920,联盟通缉令,追缉机械怪杰[count 1],,,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20921,联盟通缉令,追缉机械怪杰[count 1],,,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20922,机械师的补给,将补给带给机械师,,,机械师艾斯的心里只有一件事：那就是研究机械。
,20923,机械师的补给,将补给带给机械师,,,机械师艾斯的心里只有一件事：那就是研究机械。
,20924,机械师的补给,将补给带给机械师,,,机械师艾斯的心里只有一件事：那就是研究机械。
,20925,机械师的补给,将补给带给机械师,,,机械师艾斯的心里只有一件事：那就是研究机械。
,20926,机械师的补给,将补给带给机械师,,,机械师艾斯的心里只有一件事：那就是研究机械。
,20927,废物再利用,将废铁带给工程师,,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20928,废物再利用,将废铁带给工程师,,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20929,废物再利用,将废铁带给工程师,,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20930,废物再利用,将废铁带给工程师,,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20931,废物再利用,将废铁带给工程师,,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20932,例行检测,检测浮士德72号,,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20933,例行检测,检测浮士德72号,,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20934,例行检测,检测浮士德72号,,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20935,例行检测,检测浮士德72号,,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20936,例行检测,检测浮士德72号,,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20937,探查黄金立方,探查黄金立方外围,,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20938,探查黄金立方,探查黄金立方外围,,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20939,探查黄金立方,探查黄金立方外围,,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20940,探查黄金立方,探查黄金立方外围,,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20941,探查黄金立方,探查黄金立方外围,,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20942,战舰残骸,收集战舰残骸[count 1],,,站在巨人的肩膀上，往往可以成功的更快。
,20943,战舰残骸,收集战舰残骸[count 1],,,站在巨人的肩膀上，往往可以成功的更快。
,20944,战舰残骸,收集战舰残骸[count 1],,,站在巨人的肩膀上，往往可以成功的更快。
,20945,战舰残骸,收集战舰残骸[count 1],,,站在巨人的肩膀上，往往可以成功的更快。
,20946,战舰残骸,收集战舰残骸[count 1],,,站在巨人的肩膀上，往往可以成功的更快。
,20947,珍奇宝矿,采集黑曜岩矿[count 1],,,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20948,珍奇宝矿,采集黑曜岩矿[count 1],,,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20949,珍奇宝矿,采集黑曜岩矿[count 1],,,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20950,珍奇宝矿,采集黑曜岩矿[count 1],,,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20951,珍奇宝矿,采集黑曜岩矿[count 1],,,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20952,铲除余党,铲除黑龙盾甲[count 1],,,隐患就像个不定时炸弹，你不知道它什么时候会爆炸。
,20953,铲除余党,铲除黑龙盾甲[count 1],,,隐患就像个不定时炸弹，你不知道它什么时候会爆炸。
,20954,铲除余党,铲除黑龙盾甲[count 1],,,隐患就像个不定时炸弹，你不知道它什么时候会爆炸。
,20955,铲除余党,铲除黑龙盾甲[count 1],,,隐患就像个不定时炸弹，你不知道它什么时候会爆炸。
,20956,铲除余党,铲除黑龙盾甲[count 1],,,隐患就像个不定时炸弹，你不知道它什么时候会爆炸。
,20957,打黑除恶,击败堕落恶骑[count 1],,,打黑除恶一时爽，一直打，一直爽。
,20958,打黑除恶,击败堕落恶骑[count 1],,,打黑除恶一时爽，一直打，一直爽。
,20959,打黑除恶,击败堕落恶骑[count 1],,,打黑除恶一时爽，一直打，一直爽。
,20960,打黑除恶,击败堕落恶骑[count 1],,,打黑除恶一时爽，一直打，一直爽。
,20961,打黑除恶,击败堕落恶骑[count 1],,,打黑除恶一时爽，一直打，一直爽。
,20962,机械狂乱,驱逐机甲博士[count 1],,,幕后黑手，不仅手是黑的，心，也是黑的！
,20963,机械狂乱,驱逐机甲博士[count 1],,,幕后黑手，不仅手是黑的，心，也是黑的！
,20964,机械狂乱,驱逐机甲博士[count 1],,,幕后黑手，不仅手是黑的，心，也是黑的！
,20965,机械狂乱,驱逐机甲博士[count 1],,,幕后黑手，不仅手是黑的，心，也是黑的！
,20966,机械狂乱,驱逐机甲博士[count 1],,,幕后黑手，不仅手是黑的，心，也是黑的！
,20967,联盟通缉令,追缉机械怪咖[count 1],,,机械怪咖，拒绝和机械怪杰捆绑组合，只想独自美好。
,20968,联盟通缉令,追缉机械怪咖[count 1],,,机械怪咖，拒绝和机械怪杰捆绑组合，只想独自美好。
,20969,联盟通缉令,追缉机械怪咖[count 1],,,机械怪咖，拒绝和机械怪杰捆绑组合，只想独自美好。
,20970,联盟通缉令,追缉机械怪咖[count 1],,,机械怪咖，拒绝和机械怪杰捆绑组合，只想独自美好。
,20971,联盟通缉令,追缉机械怪咖[count 1],,,机械怪咖，拒绝和机械怪杰捆绑组合，只想独自美好。
,35000,异界迷踪,了解贵族的委托,,,
,35001,异界迷踪,找出袭击的真凶,,,
,35002,异界迷踪,告知任务的结果,,,
,35003,异界迷踪,明白事情的真相,,,
,35004,永恋节,三色堇与永恋节,,,
,35005,永恋节,采摘三色堇[count 3],,,
,35006,永恋节,知晓永恋节的由来,,,
,35007,神秘宝藏,交涉佣金分成,,,
,35008,神秘宝藏,探查宝藏所在,,,
,35009,神秘宝藏,解决怨念丧尸,,,
,35010,神秘宝藏,震惊！宝藏竟是……,,,
,35011,跑偏的正义,乞丐的请求,,,
,35012,跑偏的正义,事实的真相,,,
,35013,跑偏的正义,将骗子抓获,,,
,35014,跑偏的正义,回告伊斯顿,,,
,35015,神秘怪盗,神秘怪盗的目标,,,
,35016,神秘怪盗,态度不佳的委托人,,,
,35017,神秘怪盗,交锋！怪盗莉莉,,,
,35018,神秘怪盗,出乎意料的结局,,,
,40132,自律联盟的新秀,沙海苍鹰伊妮[count 1],,,
,40133,挑战暗夜魔导师,暗夜魔导师特里[count 1],,,
,40134,挑战审判侍从,审判侍从伊戈尔[count 1],,,
,40135,挑战锋锐刺刃,锋锐刺刃丹尼尔[count 1],,,
,40136,挑战迷梦蛛王,迷梦蛛王黛娜[count 1],,,
,40137,挑战梦魇女巫,梦魇女巫薇拉[count 1],,,
,40138,挑战利斧战魔,利斧战魔阿卡萨[count 1],,,
,40139,挑战妖媚舞姬,妖媚舞姬凯琳[count 1],,,
,40140,挑战枯骨毒蜂,枯骨毒蜂克莱尔[count 1],,,
,40141,挑战骑士副官,骑士副官索隆[count 1],,,
,40142,挑战石翼暴君,石翼暴君沃冈[count 1],,,
,40143,挑战邪灵法师,邪灵法师艾德[count 1],,,
,40144,挑战丧魂暴君,丧魂暴君亚尔林[count 1],,,
,40145,挑战秘巫使,秘巫使徒洛兰[count 1],,,
,40146,挑战恶魔之子,恶魔之子巴特莱[count 1],,,
,40147,挑战熊人首领,熊人首领詹森[count 1],,,
,40148,挑战战魂统领,战魂统领马修[count 1],,,
,40149,挑战赤角狂兽,赤角狂兽卡拉[count 1],,,
,40150,挑战爆炎男爵,爆炎男爵罗德森[count 1],,,
,40151,挑战砾风游贼,砾风游贼班森[count 1],,,
,40152,挑战暮夜蜂王,暮夜蜂王伊娃[count 1],,,
,40153,挑战叛变军团长,叛变军团长亨利[count 1],,,
,40154,挑战尖啸游隼,尖啸游隼赫达[count 1],,,
,40155,挑战狂乱研究者,狂乱研究者托斯[count 1],,,
,40156,挑战暗幕蝎王,暗幕蝎王巴扎[count 1],,,
,40157,挑战狰狞鬼面,狰狞鬼面德尔格[count 1],,,
,40158,挑战劫掠军骑长,劫掠军骑长约克[count 1],,,
,40159,挑战魅魔使徒,魅魔使徒莉塔[count 1],,,
,40160,挑战铁骑领主,铁骑领主劳伦[count 1],,,
,40161,挑战风啸游隼,风啸游隼丽丝[count 1],,,
,40162,自律联盟的新秀,回复吉拉,,,
,40163,挑战暗夜魔导师,回复吉拉,,,
,40164,挑战审判侍从,回复吉拉,,,
,40165,挑战锋锐刺刃,回复吉拉,,,
,40166,挑战迷梦蛛王,回复吉拉,,,
,40167,挑战梦魇女巫,回复吉拉,,,
,40168,挑战利斧战魔,回复吉拉,,,
,40169,挑战妖媚舞姬,回复吉拉,,,
,40170,挑战枯骨毒蜂,回复吉拉,,,
,40171,挑战骑士副官,回复吉拉,,,
,40172,挑战石翼暴君,回复吉拉,,,
,40173,挑战邪灵法师,回复吉拉,,,
,40174,挑战丧魂暴君,回复吉拉,,,
,40175,挑战秘巫使,回复吉拉,,,
,40176,挑战恶魔之子,回复吉拉,,,
