,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,1217307,,原来是这样，看来又出现了不知天高地厚的家伙。放心吧，小温丽，你担忧的事情，爷爷会帮你解决。,,,,原来是这样，看来又出现了不知天高地厚的家伙。放心吧，小温丽，你担忧的事情，爷爷会帮你解决。
,1217401,,,,,,
,1217501,,一路走来，没看见一个活人，倒是有一堆废弃的燃料和钢材。<br>这个岛到底什么情况？,,,,一路走来，没看见一个活人，倒是有一堆废弃的燃料和钢材。<br>这个岛到底什么情况？
,1217502,,这里似乎是个垃圾岛……不过说到人的话，前面就有一个，我们去<br>问问吧。,,,,这里似乎是个垃圾岛……不过说到人的话，前面就有一个，我们去<br>问问吧。
,1217601,,你好，请问你知道黄金立方在哪里吗？,,,,你好，请问你知道黄金立方在哪里吗？
,1217602,,嘀——没有博士允许，任何人都不许进入，否则执行抹杀命令。,,,,嘀——没有博士允许，任何人都不许进入，否则执行抹杀命令。
,1217603,,为什么突然讲到了博士？难道博士知道具体的位置吗？,,,,为什么突然讲到了博士？难道博士知道具体的位置吗？
,1217604,,嘀——没有博士的命令，浮士德72不得离开。听从博士吩咐，守护重要的东西。,,,,嘀——没有博士的命令，浮士德72不得离开。听从博士吩咐，守护重要的东西。
,1217605,,博士的命令什么啊？不对啊，我问的不是这个！,,,,博士的命令什么啊？不对啊，我问的不是这个！
,1217606,,嘀——跟随光的指引，答案就在身边。,,,,嘀——跟随光的指引，答案就在身边。
,1217607,,难道是物种不同，所以有交流障碍？我和他似乎不在一个频道上。,,,,难道是物种不同，所以有交流障碍？我和他似乎不在一个频道上。
,1217608,,不，我感觉他就像一个被限制了行动的人，言语中在遵循某个规律。至于规律什么？我说不出来。,,,,不，我感觉他就像一个被限制了行动的人，言语中在遵循某个规律。至于规律什么？我说不出来。
,1217609,,（此时，温丽的魔法电话响起。）,,,,（此时，温丽的魔法电话响起。）
,1217610,,各位是否已抵达？嗯，你们身旁的机器人……从身形构造来看，应当是代号浮士德的超级武器。他们怎么会在这里？,,,,各位是否已抵达？嗯，你们身旁的机器人……从身形构造来看，应当是代号浮士德的超级武器。他们怎么会在这里？
,1217611,,米兰达，你认识这些机器人吗？他们太奇怪，仿佛被人操控了。,,,,米兰达，你认识这些机器人吗？他们太奇怪，仿佛被人操控了。
,1217612,,你们竟然不知道机器人的原理么？机器人是科技文明的产物，他们的言行由核心内的系统命令来控制。,,,,你们竟然不知道机器人的原理么？机器人是科技文明的产物，他们的言行由核心内的系统命令来控制。
,1217613,,而这些机器人原本是对付掠夺者的武器，可是驱使他们战斗需要立方核心作燃料，这是一个巨大的能源消耗。,,,,而这些机器人原本是对付掠夺者的武器，可是驱使他们战斗需要立方核心作燃料，这是一个巨大的能源消耗。
,1217614,,其次，研究人员内部有着意见冲突，于是这场实验便不了了之…… <br>没想到会在这里看到他们。,,,,其次，研究人员内部有着意见冲突，于是这场实验便不了了之…… <br>没想到会在这里看到他们。
,1217615,,好了，既然你们已经安全到达，那我就放心了。目前军队已集结<br>完毕，稍后我会率领大军与你们会和。,,,,好了，既然你们已经安全到达，那我就放心了。目前军队已集结<br>完毕，稍后我会率领大军与你们会和。
,1217701,,系统命令来控制？难道说……<br>黄金立方。,,,,系统命令来控制？难道说……<br>黄金立方。
,1217702,,嘀——没有博士允许，任何人都不许进入，否则执行抹杀命令。,,,,嘀——没有博士允许，任何人都不许进入，否则执行抹杀命令。
,1217703,,果然是这样！太神奇了，科技和魔法一样有趣呢！如果是魔法的话，该如何做到这样呢？,,,,果然是这样！太神奇了，科技和魔法一样有趣呢！如果是魔法的话，该如何做到这样呢？
,1217704,,（西蒙与爱琳娜面面相觑，丝毫没有明白温丽在兴奋什么。）,,,,（西蒙与爱琳娜面面相觑，丝毫没有明白温丽在兴奋什么。）
,1217705,,西蒙，看见你的表情我就放心了，我不是一个人。不过既然从他的嘴里问不出答案，那就别再浪费时间了。,,,,西蒙，看见你的表情我就放心了，我不是一个人。不过既然从他的嘴里问不出答案，那就别再浪费时间了。
,1217801,,嘀—嘀——有入侵者闯入警戒区域，启动抹杀命令。,来真的？那就正面刚。,稍后再打机器人。,,嘀—嘀——有入侵者闯入警戒区域，启动抹杀命令。
,1217901,,冷静点，我们没有恶意。亚兹莫的军队要攻打过来了，我们是为了保护黄金立方才……,,,,冷静点，我们没有恶意。亚兹莫的军队要攻打过来了，我们是为了保护黄金立方才……
,1217902,,嘀——没有博士允许，任何人都不许进入，否则执行抹杀命令。,,,,嘀——没有博士允许，任何人都不许进入，否则执行抹杀命令。
,1217903,,没用的，他的思维被命令锁定了，根本不会听我们的解释！除非解开命令……,,,,没用的，他的思维被命令锁定了，根本不会听我们的解释！除非解开命令……
,1218001,,嘀—嘀——有入侵者闯入警戒区域，启动抹杀命令。,芙蕾雅的魔法时间！,先商量对策，之后再战。,,嘀—嘀——有入侵者闯入警戒区域，启动抹杀命令。
,1218101,,呼……暂时摆脱他了。这个铁皮怪怎么突然间抽风，哪里短路了吗？,,,,呼……暂时摆脱他了。这个铁皮怪怎么突然间抽风，哪里短路了吗？
,1218102,,不是的，是我们进入了他的警戒范围，从而触发了抹杀命令。,,,,不是的，是我们进入了他的警戒范围，从而触发了抹杀命令。
,1218103,,那要怎么中断命令？这个问题太复杂了，我看还是直接把他打残吧。,,,,那要怎么中断命令？这个问题太复杂了，我看还是直接把他打残吧。
,1218104,,爱琳娜姐姐，不用这样，我已经想到方法了。安德烈博士是针对特殊词语设定了对应的回答。,,,,爱琳娜姐姐，不用这样，我已经想到方法了。安德烈博士是针对特殊词语设定了对应的回答。
,1218105,,之前我们提到了“命令”，浮士德的回答是跟随光的指引，答案就在身边。,,,,之前我们提到了“命令”，浮士德的回答是跟随光的指引，答案就在身边。
,1218106,,我猜这是解开命令的线索。身边应该指浮士德的周围，我们先在附近找一找。,,,,我猜这是解开命令的线索。身边应该指浮士德的周围，我们先在附近找一找。
,1218201,,这个博士给的线索也太明显了吧……附近放眼望去，也就这个装置看起来很奇怪。,,,,这个博士给的线索也太明显了吧……附近放眼望去，也就这个装置看起来很奇怪。
,1218202,,哈哈，可能是照顾某些人吧。不过这个装置是用来做什么呢？周身没有按钮，转一下也没有反应……难道不是它？,,,,哈哈，可能是照顾某些人吧。不过这个装置是用来做什么呢？周身没有按钮，转一下也没有反应……难道不是它？
,1218203,,我来，我来试试。一定是你们没有掌握正确的打开方式。,,,,我来，我来试试。一定是你们没有掌握正确的打开方式。
,1218204,,（西蒙再次转动装置，装置向着某个方向射出一道光芒。同时一个慈<br>   祥的声音从装置中传出。）,,,,（西蒙再次转动装置，装置向着某个方向射出一道光芒。同时一个慈<br>   祥的声音从装置中传出。）
,1218301,,我很开心有人能够解开我精心设计的机关，呵呵呵呵，为你们的机智鼓掌。,,,,我很开心有人能够解开我精心设计的机关，呵呵呵呵，为你们的机智鼓掌。
,1218302,,放在如此明显的地方，想不发现也很难吧……,,,,放在如此明显的地方，想不发现也很难吧……
,1218303,,不过这也意味着我不在人世了……哈哈哈，不用太伤心，生命总会<br>凋零。,,,,不过这也意味着我不在人世了……哈哈哈，不用太伤心，生命总会<br>凋零。
,1218304,,想必你们也见到了我制造的浮士德机器人，他们是我的骄傲。从年轻时开始，我便致力于研究人工智能。,,,,想必你们也见到了我制造的浮士德机器人，他们是我的骄傲。从年轻时开始，我便致力于研究人工智能。
,1218305,,不要惊讶，我的思想就是如此超前，能跟上我的人太少了。那些迂腐的纳雅研究员更是如此，而我相信你们不同。,,,,不要惊讶，我的思想就是如此超前，能跟上我的人太少了。那些迂腐的纳雅研究员更是如此，而我相信你们不同。
,1218306,,去吧，跟随光的指引！,,,,去吧，跟随光的指引！
,1218307,,不要惊讶，我的思想就是如此超前，能跟上我的人太少了。<br>那些迂腐的纳雅研究员更是如此，而我相信你们不同。,,,,不要惊讶，我的思想就是如此超前，能跟上我的人太少了。<br>那些迂腐的纳雅研究员更是如此，而我相信你们不同。
,1218308,,去吧，跟随光的指引！,,,,去吧，跟随光的指引！
,1218401,,（空中传来熟悉的螺旋桨声音，摩尼耶的飞船再次向西蒙一行发起<br>   攻击。）,,,,（空中传来熟悉的螺旋桨声音，摩尼耶的飞船再次向西蒙一行发起<br>   攻击。）
,1218402,,又是你们！还敢来挑衅，是你们太飘，还是我的拳头挥不动了？,实际行动告诉你答案！,等一会打哭他们。,,又是你们！还敢来挑衅，是你们太飘，还是我的拳头挥不动了？
,1218501,,光指向了这里，那线索的话……<br>啊，找到了，在这里！,,,,光指向了这里，那线索的话……<br>啊，找到了，在这里！
,1218502,,又见面了！问你们一个问题吧，你们认为机器人是否可以拥有和人类一样的感情呢？,迟早会拥有。,怎么可能，天方夜谭。,,又见面了！问你们一个问题吧，你们认为机器人是否可以拥有和人类一样的感情呢？
,1218503,,哈哈哈，是个好问题吧！不管别人怎么想，我坚信机器人总有一天会拥有生命与感情，并为之努力着。,,,,哈哈哈，是个好问题吧！不管别人怎么想，我坚信机器人总有一天会拥有生命与感情，并为之努力着。
,1218504,,作为一个有追求的科研人员，理应坚守自己的理念。即使别人全盘否认，也不该妥协！,,,,作为一个有追求的科研人员，理应坚守自己的理念。即使别人全盘否认，也不该妥协！
,1218505,,人是会死亡的，可他的思想不会。,,,,人是会死亡的，可他的思想不会。
,1218506,,作为一个有追求的科研人员，理应坚守自己的理念。<br>即使别人全盘否认，也不该妥协！,,,,作为一个有追求的科研人员，理应坚守自己的理念。<br>即使别人全盘否认，也不该妥协！
,1218507,,人是会死亡的，可他的思想不会。,,,,人是会死亡的，可他的思想不会。
,1218601,,,,,,
,1218801,,几日不见，两位女士越发美丽了。我真是不忍心让你们娇嫩的皮肤受到一点点伤害，所以请主动把线索交出来吧。,,,,几日不见，两位女士越发美丽了。我真是不忍心让你们娇嫩的皮肤受到一点点伤害，所以请主动把线索交出来吧。
,1218802,,本大小姐送你两个字：做梦！,原地爆炸吧！,想好计策，再打。,,本大小姐送你两个字：做梦！
,1218901,,真是拿你没有办法……好，我来挖。<br>左三下，右三下……挖到了！,,,,真是拿你没有办法……好，我来挖。<br>左三下，右三下……挖到了！
,1218902,,盒子里面有一封信和一个奇怪的小铁片，信里写了……,,,,盒子里面有一封信和一个奇怪的小铁片，信里写了……
,1218903,,来到铁皮镇后，我才知道我们错得多离谱……那些被我们废弃的机器人有什么错呢？如果他们有感情，又会作何感想？,,,,来到铁皮镇后，我才知道我们错得多离谱……那些被我们废弃的机器人有什么错呢？如果他们有感情，又会作何感想？
,1218904,,我不知道，可我希望有一天他们能亲口告诉我。,,,,我不知道，可我希望有一天他们能亲口告诉我。
,1218905,,浮士德72，我的最新作品。他的行为模式已渐趋于人，只是缺少了感情认知。再努力下，我就可以实现自己的理念了。,,,,浮士德72，我的最新作品。他的行为模式已渐趋于人，只是缺少了感情认知。再努力下，我就可以实现自己的理念了。
,1218906,,还有一个好消息，我发现了一种新型能源，或许它可以代替<br>黄金立方。可是能量转换的数值计算太过庞大了……,,,,还有一个好消息，我发现了一种新型能源，或许它可以代替<br>黄金立方。可是能量转换的数值计算太过庞大了……
,1218907,,不行，我要回去争取经费！如果新型机器人开发成功，他强大的计算能力会是我们强大的助力。,,,,不行，我要回去争取经费！如果新型机器人开发成功，他强大的计算能力会是我们强大的助力。
,1218908,,能源危机已初现端倪，或许新型机器人的问世，可以带来一丝<br>转机……,,,,能源危机已初现端倪，或许新型机器人的问世，可以带来一丝<br>转机……
,1218909,,纵使希望渺茫，我也要去试一试！<br>            以及：芯片放入浮士德72体内，即可中断守护命令,,,,纵使希望渺茫，我也要去试一试！<br>            以及：芯片放入浮士德72体内，即可中断守护命令
,1218910,,这玩意叫芯片么？既然知道该怎么做了，那马上行动吧！,,,,这玩意叫芯片么？既然知道该怎么做了，那马上行动吧！
,1218911,,这玩意叫芯片么？既然知道该怎么做了，那马上行动吧！,,,,这玩意叫芯片么？既然知道该怎么做了，那马上行动吧！
,1219001,,,,,,
,1219101,,（看着西蒙一行远去的身影，暗中观察的摩尼耶<br>    露出了一抹嘲讽的笑容。）,,,,（看着西蒙一行远去的身影，暗中观察的摩尼耶<br>    露出了一抹嘲讽的笑容。）
,1219102,,跟上他们！,,,,跟上他们！
,1219201,,你到底想做什么？！这就是你所谓的惊喜吗？！我哥哥呢！我到底要怎么样才能见到他？！,,,,你到底想做什么？！这就是你所谓的惊喜吗？！我哥哥呢！我到底要怎么样才能见到他？！
,1219202,,我可是才救了你，连句谢谢都不说么~真让人伤心。,,,,我可是才救了你，连句谢谢都不说么~真让人伤心。
,1219203,,至于兰奇，你以为他为什么要刺杀国王？为什么要加入圣界？来~开动你的小脑袋，想一想~,,,,至于兰奇，你以为他为什么要刺杀国王？为什么要加入圣界？来~开动你的小脑袋，想一想~
,1219204,,啊，我都能想到乔伊知道真相时的表情。到时候，说不定他会答应和我打一场~嗯呵，光是想想就让人激动。,,,,啊，我都能想到乔伊知道真相时的表情。到时候，说不定他会答应和我打一场~嗯呵，光是想想就让人激动。
,1219205,,哥哥这么做果然是有原因的。难道国王和神器有什么关联？那圣界又是为什么一直在收集神器？,,,,哥哥这么做果然是有原因的。难道国王和神器有什么关联？那圣界又是为什么一直在收集神器？
,1219206,,虽然比不上你哥哥，不过还不算太笨。来~再想想，像乔伊那样强大的人，他会愿意诚服于谁呢？,,,,虽然比不上你哥哥，不过还不算太笨。来~再想想，像乔伊那样强大的人，他会愿意诚服于谁呢？
,1219207,,国王，神器，诺尔，七宗罪，这一路上发生的事情……难道他效忠的对象是魔神西……,,,,国王，神器，诺尔，七宗罪，这一路上发生的事情……难道他效忠的对象是魔神西……
,1219208,,嘘！不要说出来哦~兰奇可是还要继续伪装的~,,,,嘘！不要说出来哦~兰奇可是还要继续伪装的~
,1219209,,可是哥哥为什么要这么做，难道没有其他更好的方法吗？还有他为什么要瞒着我？我可是他弟弟啊！,,,,可是哥哥为什么要这么做，难道没有其他更好的方法吗？还有他为什么要瞒着我？我可是他弟弟啊！
,1219210,,他现在在哪里？之后他又打算做什么？我究竟要怎么样才能<br>见到他？！,,,,他现在在哪里？之后他又打算做什么？我究竟要怎么样才能<br>见到他？！
,1219211,,你的问题实在是太多了~我该先回答哪一个呢~真苦恼~可是你着急的模样，意外地让我的心情变得更好了呢~,,,,你的问题实在是太多了~我该先回答哪一个呢~真苦恼~可是你着急的模样，意外地让我的心情变得更好了呢~
,1219212,,啊~决定了~你的问题，我一-个-都-不-回-答~嗯呵呵，自己找到的真相才最美味~,,,,啊~决定了~你的问题，我一-个-都-不-回-答~嗯呵呵，自己找到的真相才最美味~
,1219213,,喂，不要走！回答我的问题啊！啊，可恶，夜崎这家伙……,,,,喂，不要走！回答我的问题啊！啊，可恶，夜崎这家伙……
,1219214,,不要拿路边的小石头出气，它又没有错。至少现在可以确定你哥哥并非他人口中的叛徒，你距离真相又近了一步。,,,,不要拿路边的小石头出气，它又没有错。至少现在可以确定你哥哥并非他人口中的叛徒，你距离真相又近了一步。
,1219215,,臭小子，愁眉苦脸的话，好运气会溜走的，你不要带衰我。走了，走了，去其他地方逛逛，转换下心情。,,,,臭小子，愁眉苦脸的话，好运气会溜走的，你不要带衰我。走了，走了，去其他地方逛逛，转换下心情。
,1219301,,嗯？浮士德你怎么一个人落在后面？你的表情……天啊，你的眼睛里有机油流出来了！你，你这是在哭？！,,,,嗯？浮士德你怎么一个人落在后面？你的表情……天啊，你的眼睛里有机油流出来了！你，你这是在哭？！
,1219302,,好奇怪，这是什么感觉，好像核心缺少了一块，可机体并未受损。<br>博士……为什么感觉这么难受？,,,,好奇怪，这是什么感觉，好像核心缺少了一块，可机体并未受损。<br>博士……为什么感觉这么难受？
,1219303,,提到博士你会觉得难受？浮士德，你进化了。那种奇怪的感觉，我们称之为难过，你在为博士的离世难过。,,,,提到博士你会觉得难受？浮士德，你进化了。那种奇怪的感觉，我们称之为难过，你在为博士的离世难过。
,1219304,,这就是难过么？以前我总是不明白，为什么你看到报废的浮士德<br>们时，会沉默地走到一旁，眼睛里会流出泪珠。,,,,这就是难过么？以前我总是不明白，为什么你看到报废的浮士德<br>们时，会沉默地走到一旁，眼睛里会流出泪珠。
,1219305,,原来是这样啊……博士，你去哪里了？你回来啊！回来吧，以后我会陪你一起难过……,,,,原来是这样啊……博士，你去哪里了？你回来啊！回来吧，以后我会陪你一起难过……
,1219306,,可是，我知道你不会回来了……博士，好想你啊……,,,,可是，我知道你不会回来了……博士，好想你啊……
,1219307,,国王，神器，诺尔，七宗罪，这一路上发生的事情……<br>难道他效忠的对象是魔神西……,,,,国王，神器，诺尔，七宗罪，这一路上发生的事情……<br>难道他效忠的对象是魔神西……
,1219308,,嘘！不要说出来哦~兰奇可是还要继续伪装的~,,,,嘘！不要说出来哦~兰奇可是还要继续伪装的~
,1219401,,浮士德，之后你有什么打算？,,,,浮士德，之后你有什么打算？
,1219402,,我已懂得了感情是什么，而其他机器人还不明白。博士未完成的<br>梦想，我会替他实现。,,,,我已懂得了感情是什么，而其他机器人还不明白。博士未完成的<br>梦想，我会替他实现。
,1219403,,不过在这之前，我会带领机器人们加入你们，抗击亚兹莫。我想，这个决定也是博士希望见到的。,,,,不过在这之前，我会带领机器人们加入你们，抗击亚兹莫。我想，这个决定也是博士希望见到的。
,1219404,,那真是太好了，有了你们的加入，又多了一分胜算。对了，浮士德，你的知识库到底有多庞大？,,,,那真是太好了，有了你们的加入，又多了一分胜算。对了，浮士德，你的知识库到底有多庞大？
,1219405,,只要有记载过的知识，我都能快速查阅。,,,,只要有记载过的知识，我都能快速查阅。
,1219406,,（于是大家开始不亦乐乎的询问各种奇怪的问题，最后浮士德忍无<br>   可忍。）,,,,（于是大家开始不亦乐乎的询问各种奇怪的问题，最后浮士德忍无<br>   可忍。）
,1219407,,请不要调戏机器人，否则我会调用系统里的知识库，生成一万种反击你们的方法。,,,,请不要调戏机器人，否则我会调用系统里的知识库，生成一万种反击你们的方法。
,1219408,,哎哟，还会发脾气了，学习能力的确很快啊。,,,,哎哟，还会发脾气了，学习能力的确很快啊。
,1219409,,好啦，爱琳娜姐姐，你不要逗他了。算下时间，军队应该已经<br>快到了，我们去迎接他们吧。,,,,好啦，爱琳娜姐姐，你不要逗他了。算下时间，军队应该已经<br>快到了，我们去迎接他们吧。
,1219501,,泰雷，葛莱蒂丝，你们来了？！,,,,泰雷，葛莱蒂丝，你们来了？！
,1219502,,西蒙，好久不见了，真开心又可以和你一起并肩作战。,,,,西蒙，好久不见了，真开心又可以和你一起并肩作战。
,1219503,,我代表纳雅感谢各族勇士的到来。恶战即将打响，而我相信正义终将战胜邪恶！,,,,我代表纳雅感谢各族勇士的到来。恶战即将打响，而我相信正义终将战胜邪恶！
,1219504,,让我们用行动告诉他们，他们并不能得到所有。<br>因为，家园——永远有我们守护！,,,,让我们用行动告诉他们，他们并不能得到所有。<br>因为，家园——永远有我们守护！
,1219601,,（就在此时，纳雅斥候带来了最新情报。亚兹莫已率黑龙战舰全员，<br>   来袭口袋岛。）,,,,（就在此时，纳雅斥候带来了最新情报。亚兹莫已率黑龙战舰全员，<br>   来袭口袋岛。）
,1219602,,（还是到这一步了，舅舅……）<br>黑龙战舰的实力非同小可，望各族勇士全力迎战。,,,,（还是到这一步了，舅舅……）<br>黑龙战舰的实力非同小可，望各族勇士全力迎战。
,1219603,,而西蒙、温丽、爱琳娜，我希望你们能潜入黑龙战舰，缉拿首领<br>亚兹莫。,,,,而西蒙、温丽、爱琳娜，我希望你们能潜入黑龙战舰，缉拿首领<br>亚兹莫。
,1219604,,（西蒙环顾四周，看见大家眼底的信任，做出了决定。）<br>没问题，包在我身上。,,,,（西蒙环顾四周，看见大家眼底的信任，做出了决定。）<br>没问题，包在我身上。
,1219701,,嘀——手部零件损坏，需更换。锁定位置，前往拾取材料。,,,,嘀——手部零件损坏，需更换。锁定位置，前往拾取材料。
,1219702,,博士外出中，并未归来。启动应急程序，自行更换零件。,,,,博士外出中，并未归来。启动应急程序，自行更换零件。
,1219703,,不被需要，纳雅遗弃——嘀！内核超负荷运转，需重新启动。,,,,不被需要，纳雅遗弃——嘀！内核超负荷运转，需重新启动。
,1219704,,嘀——核心已重新加载数据。我们是失败的武器，安德烈博士重新制造了我们。,,,,嘀——核心已重新加载数据。我们是失败的武器，安德烈博士重新制造了我们。
,1219705,,探测仪探测到燃料，启动自动拾取功能。,,,,探测仪探测到燃料，启动自动拾取功能。
,1219706,,嘀——超出程序规定范围，不能继续前行。,,,,嘀——超出程序规定范围，不能继续前行。
,1219707,,不能离开口袋岛，否则将无法生存。,,,,不能离开口袋岛，否则将无法生存。
,1220001,,（与此同时，黑龙翼兵向摩尼耶汇报了西蒙一行的情况。）,,,,（与此同时，黑龙翼兵向摩尼耶汇报了西蒙一行的情况。）
,1220101,,安德烈……原来是那个蠢老头。先不要管那群人类，  让他们去找。等他们找到了，我们再抢过来……,,,,安德烈……原来是那个蠢老头。先不要管那群人类，  让他们去找。等他们找到了，我们再抢过来……
,1220102,,属下明白了。,,,,属下明白了。
,1220201,,好了，现在有一个很严肃的问题。在联军集合前，我们该做什么？,,,,好了，现在有一个很严肃的问题。在联军集合前，我们该做什么？
,1220202,,那还用说，当然是在岛上转转，说不定还能逮到暗中观察的间谍。,,,,那还用说，当然是在岛上转转，说不定还能逮到暗中观察的间谍。
,1220203,,可是我们离开这里的话，会不会有其他人趁机进入黄金立方？<br>要不然，我们还是……,,,,可是我们离开这里的话，会不会有其他人趁机进入黄金立方？<br>要不然，我们还是……
,1220301,,尼格斯，你竟然还不死心！,,,,尼格斯，你竟然还不死心！
,1220302,,我怎么可能会允许我的人生，因为你们而染上污点？只要你们消失，我的计划依旧是最完美的！,,,,我怎么可能会允许我的人生，因为你们而染上污点？只要你们消失，我的计划依旧是最完美的！
,1220303,,我可不同意哦~只有我能斩断他的翅膀~,,,,我可不同意哦~只有我能斩断他的翅膀~
,1220401,,,,,,
,1220501,,这些机器人是不是都坏掉了啊？完全不懂他们在说什么。难道要我拍一拍，打一打，再喂它们喝点热水？,,,,这些机器人是不是都坏掉了啊？完全不懂他们在说什么。难道要我拍一拍，打一打，再喂它们喝点热水？
,1220502,,大姐头，那只会坏得更严重吧！不过他们口中的博士是谁？,,,,大姐头，那只会坏得更严重吧！不过他们口中的博士是谁？
,1220503,,这是一个梗，好么？你是断网多久了……至于博士是谁，我们再往前走走吧，说不定可以遇到能问话的人。,,,,这是一个梗，好么？你是断网多久了……至于博士是谁，我们再往前走走吧，说不定可以遇到能问话的人。
,1220601,,啊，疼疼疼！我踢到了什么？感觉脚要断掉了……,,,,啊，疼疼疼！我踢到了什么？感觉脚要断掉了……
,1220602,,是废弃的燃料，怎么会随意丢在路边？整个岛乱糟糟的，这里真的有人居住吗？唔，我们先继续往前走吧。,,,,是废弃的燃料，怎么会随意丢在路边？整个岛乱糟糟的，这里真的有人居住吗？唔，我们先继续往前走吧。
,1220701,,根据线索的指示，应该就是这里了。西蒙，还愣着干什么？动手吧。,,,,根据线索的指示，应该就是这里了。西蒙，还愣着干什么？动手吧。
,1220702,,盒子里面有一封信和一个奇怪的小铁片，<br>信里写了……,,,,盒子里面有一封信和一个奇怪的小铁片，<br>信里写了……
,1220703,,来到铁皮镇后，我才知道我们错得多离谱……那些被我们废<br>弃的机器人有什么错呢？如果他们有感情，又会作何感想？,,,,来到铁皮镇后，我才知道我们错得多离谱……那些被我们废<br>弃的机器人有什么错呢？如果他们有感情，又会作何感想？
,1220704,,我不知道，可我希望有一天他们能亲口告诉我。,,,,我不知道，可我希望有一天他们能亲口告诉我。
,1220705,,浮士德72，我的最新作品。他的行为模式已渐趋于人，只是<br>缺少了感情认知。再努力下，我就可以实现自己的理念了。,,,,浮士德72，我的最新作品。他的行为模式已渐趋于人，只是<br>缺少了感情认知。再努力下，我就可以实现自己的理念了。
,1220706,,还有一个好消息，我发现了一种新型能源，或许它可以代替<br>黄金立方。可是能量转换的数值计算太过庞大了……,,,,还有一个好消息，我发现了一种新型能源，或许它可以代替<br>黄金立方。可是能量转换的数值计算太过庞大了……
,1220707,,不行，我要回去争取经费！如果新型机器人开发成功，<br>他强大的计算能力会是我们强大的助力。,,,,不行，我要回去争取经费！如果新型机器人开发成功，<br>他强大的计算能力会是我们强大的助力。
,1220708,,能源危机已初现端倪，或许新型机器人的问世，<br>可以带来一丝转机……,,,,能源危机已初现端倪，或许新型机器人的问世，<br>可以带来一丝转机……
,1220709,,纵使希望渺茫，我也要去试一试！<br>            以及：芯片放入浮士德72体内，即可中断守护命令,,,,纵使希望渺茫，我也要去试一试！<br>            以及：芯片放入浮士德72体内，即可中断守护命令
,1220710,,这玩意叫芯片么？既然知道该怎么做了，那马上行动吧！,,,,这玩意叫芯片么？既然知道该怎么做了，那马上行动吧！
,1220801,,,,,,
,1220901,,你这是什么意思！你是要背叛圣界吗？,,,,你这是什么意思！你是要背叛圣界吗？
,1220902,,背叛，哪有你说得那么严重~再说了，难道你一丁点都不好奇乔伊为什么要收集神器吗？我啊，可是非常好奇呢~,,,,背叛，哪有你说得那么严重~再说了，难道你一丁点都不好奇乔伊为什么要收集神器吗？我啊，可是非常好奇呢~
,1220903,,真不明白乔伊为什么要让你这样不守规矩的人加入圣界。你最好能承担得了背叛的后果！,,,,真不明白乔伊为什么要让你这样不守规矩的人加入圣界。你最好能承担得了背叛的后果！
,1221001,,光指向了那间房子，我们进去看看。,,,,光指向了那间房子，我们进去看看。
,1221101,,这次的巡查地点是<color=#bd1011>不冬岛</color>。<br>无论如何，请务必认真对待帝国赋予你的职责。,,,,这次的巡查地点是<color=#bd1011>不冬岛</color>。<br>无论如何，请务必认真对待帝国赋予你的职责。
,1221201,,不冬岛的风景果然很好……啊，让我四处看看，有没有什么麻烦需要我帮忙解决的……,,,,不冬岛的风景果然很好……啊，让我四处看看，有没有什么麻烦需要我帮忙解决的……
,1221301,,攻击诚意满满的合作伙伴，难道这就是你们枭鹰族合作的态度？,,,,攻击诚意满满的合作伙伴，难道这就是你们枭鹰族合作的态度？
,1221302,,啧，你的实力的确很强，可让我们枭鹰族持续为你们蜂族提供物资？你们这是没吃芹菜，口气未免也太大了吧。,,,,啧，你的实力的确很强，可让我们枭鹰族持续为你们蜂族提供物资？你们这是没吃芹菜，口气未免也太大了吧。
,1221303,,呵，助你们夺下整个不冬岛，难道不值这点回报？物资丰饶的不冬岛与区区一些物资相比，哪个更重要，你自己考虑。,,,,呵，助你们夺下整个不冬岛，难道不值这点回报？物资丰饶的不冬岛与区区一些物资相比，哪个更重要，你自己考虑。
,1221304,,这……我可以考虑把你们的要求告知我们族长，但是……<br>虽然你很强，可我们还无法判断，你们整体的战力是否……,,,,这……我可以考虑把你们的要求告知我们族长，但是……<br>虽然你很强，可我们还无法判断，你们整体的战力是否……
,1221305,,呵，放下你们那不存在的顾虑。那么，为了表达我们蜂族的诚意，就先随便袭击一个村落，作为大礼送给你们吧。,,,,呵，放下你们那不存在的顾虑。那么，为了表达我们蜂族的诚意，就先随便袭击一个村落，作为大礼送给你们吧。
,1221401,,杰基，你怎么这么慌乱，连羽翼都失去了光泽，灰扑扑地沾满了<br>尘土，是发生了什么吗？,,,,杰基，你怎么这么慌乱，连羽翼都失去了光泽，灰扑扑地沾满了<br>尘土，是发生了什么吗？
,1221402,,是枭鹰！是枭鹰！采风时看到枭鹰和怪物！隐蔽，很隐蔽！太紧急，太紧急，怪物朝着翼族村落飞去！,,,,是枭鹰！是枭鹰！采风时看到枭鹰和怪物！隐蔽，很隐蔽！太紧急，太紧急，怪物朝着翼族村落飞去！
,1221403,,什么？居然有这种事？杰基，你先别担心了，我马上就把此事告知翼族治安局。,,,,什么？居然有这种事？杰基，你先别担心了，我马上就把此事告知翼族治安局。
