,id,hero_id,index,title,content
,10802,108,2,成人礼,<line-indent=8em>“吼~~”震耳欲聋的虎啸声从老虎德鲁伊的口中发出。作为部落长老之一，他的这声咆哮拉开了今日典礼的序幕。<br>广场中聚集了密密麻麻的德鲁伊，他们盘坐在地上，等待着今天的主角——阿德琳。今天是阿德琳九十九岁的生日，也是她的成人礼。德鲁伊在五十岁后即可幻化成人类形态。不过种族中有一个古老的传统，为了稳定自己的人类形态，幼兽化为人形后，便不可以再展示出自己的本体。直到九十九岁，接受德鲁伊的成人礼祝福后，才能随心所欲地展现自己的本体，并正式成为部落中的勇者。<br>灰熊德鲁伊，花豹德鲁伊，豺狼德鲁伊，犀牛德鲁伊……几乎所有的德鲁伊都赶回了部落，他们想要亲眼见证部落继承人的本体之威，也想为她献上无上的欢呼声。<br>按照习俗，德鲁伊们纷纷亮出了自己的本体，用自己最响亮的野性咆哮欢迎着阿德琳的登场。这时，一个威武的身影踏着月色出现了。众人的欢呼愕然停止，他们屏住了呼吸，瞪大了眼睛注视着眼前人。阿德琳身着成立礼服，一脸严肃地接受长老们的加冕，而场下的众人皆是互相对视，无所适从。<br>我们一族的继承人，竟然是只熊猫？
,10803,108,3,黑熊与白猫,<line-indent=8em>随着夜幕的降临，林间的动物们开始奏鸣。这本该是一个美妙的夜晚，可德鲁伊的首领莱安莫名感到不安。他仿佛感应到了什么，急忙走进妻子的房间。当他看到大腹便便的妻子捂着肚子低声哀嚎时，整个人都慌了。<br>赶来的两名德鲁伊祭师正在房间里进行接生，手足无措的莱安只能在门外等候着。他默默地祈祷着自己的妻子和女儿能够平安无事，紧张的他丝毫没有发现自己早已幻化成本体，那是一只拥有着庞大身躯的大黑熊。<br>木门打开的声音，让莱安瞬间弹了起来。他连忙向祭师确认妻女的状况。两名德鲁伊祭师凝重地看着莱安，摇了摇头，没有多说一句话。看着祭师们这样的反应，莱安的世界静止了。<br>“不，不会的，这不是真的。”莱安不敢置信，他接受不了妻女就此离他而去。这样的结局，他无法接受！<br>悲痛的他推开而入。然而，门里的状况却让他瞬间无言。安然无恙的妻子高举着刚出生的女生，别说有什么事情，状态好得甚至不像一名刚生完孩子的母亲。他满脸疑惑地看向祭师们。<br>“首领……你为什么这么激动？我们只是感到诧异，您的小孩首领你的熊魂，也不是夫人她的猫魂，居然是熊和猫的混合。这可让我们都惊呆了。”<br>莱安愤怒地将们关上，回想起刚才自己拿痛哭流涕的模样，羞耻得都想找个洞钻进去了。可一看见床上化为白猫的妻子，与她怀里的婴儿，莱安便硬着头皮地走向他们。躺在妻子里的小孩无比可爱，除了脸上没有一丝表情外，一切都是如此的完美。看着黑白相间的小家伙，莱安根本不在乎自己的孩子是什么兽魂。因为对于他来说，她是世界上比自己生命还重要的存在。<br>“部落中很久没有出现两种兽魂融合在一起的德鲁伊了，看来我们的小孩将来很可能会有一番大作为呢！”莱安将两人都拥进怀里。<br>“作为我的女儿，我要帮你取一个响亮的名字。嗯，就叫阿德琳吧！”莱安显得越来越兴奋。<br>“话说，从未见过熊魂跟猫魂进行混合的德鲁伊。她的兽魂既非熊又非猫……啊！就叫熊猫吧！”莱安开怀地大笑，既为妻女平安而开心，也为自己的命名能力感到自豪。
,10804,108,4,人兽之惑,<line-indent=8em>德鲁伊到底是什么？我经常思考着这个问题。这个世界上，只有德鲁伊这个种族出生时，是非人亦非兽的状态。我们跳脱了常规定律，形成了一个新的种族。<br>那么问题来了，我们是人类与野兽进化后的产物吗？从本质上来看，我并不这么认为。不过我倒是可以确定，我们德鲁伊在面对人类和野兽时，有一种莫名的优越感。这股优越感使得德鲁伊既讨厌人类，也看不起野兽。<br>回到最初的问题，德鲁伊到底以人类姿态生活的动物，还是能变成动物的人类呢？这个问题一直困扰着我。但对我而言，我宁愿承认自己是人类，也绝不会承认自己是一只野兽。换个角度来思考，我可不可能爱上野兽，谁会愿意与野兽喜结连理啊！<br>呃，不过，好像真的有少部分族人喜欢跟野兽……呸！反正我是不会在意森林里的动物长得是否好看，而我的目光永远只追随各式各样的帅哥，等待着他们来滋润我的内心。这么看来，按我们德鲁伊种族的审美和自我认知，或许我们更偏向于人类吧！
,10805,108,5,转角遇到爱,<line-indent=8em>在一个阳光明媚的早晨，阿德琳面无表情地走在林间大道上。经过她身边的人都会热情友好地向她打招呼，但她往往只是微微点头以示礼貌。<br>“阿德琳太高冷了吧！从来没有人知道她到底在想什么。”她冷漠的回应，让大家都以为她是一个难以亲近的人。不过由于阿德琳长得甜美可人，本身又有礼貌，大家依旧很喜欢她。<br>这时，一名举止优雅的英俊男子出现在街角。玉树临风的他衣着整齐，合衬的黑色燕尾服更是突显出了他黄金比例的身材。这位帅得天地失色的男子带着春风般的微笑，走向了低着头思考的阿德琳。<br>“阿，阿德琳小姐，你好吗？我，我从三十年前，见到你那一刻就深深地爱上了你，但我一直缺乏勇气跟你表白。经过一百年的磨练，我相信自己终于能配得上你了。所以，能否给我一个机会？请你跟我交往吧！”这位英俊的男子走到了阿德琳的面前，用笨拙的话语向阿德琳诉说爱意。<br>“……真的假的，全部落最帅的伊鲁卡居然跟我表白了？他甚至能排得上我的帅哥榜单中的前三啊！难道我的春天要来了吗？神啊，谢谢您听到了我的祈祷，赐予我梦寐以求的良缘。接下来，我们将会双宿双栖，甜蜜痴缠，然后一垒，二垒，三垒，达阵……啊！我不行了，那我们的小孩叫什么好呢？不对，我希望第一个小孩是女孩，因为女孩比较听话。然后再生一个男孩，男孩比较活泼。接下来……哈呼，不行，现在我要先淡定，淡定……”<br>“我很好。我……”表面上没有丝毫波澜的阿德琳冷静地回答着，其实脑海中早已泛起了漫天遐想。然而，看到如此平静的阿德琳，伊鲁卡慌了。他实在太喜欢阿德琳了，生怕得到的答案会让他大失所望。<br>“抱歉，我知道突如其来的告白让你感到困扰。可拜托，不要现在告诉我答案，请让我继续喜欢你。或许我还不够优秀，接下来我会继续磨练自己，直到成为一位配得上你的男人。”伊鲁卡失落地转身跑走，眼角晶莹的泪水洒落在地。见此情景，阿德琳愣愣地定格在原地。<br>“什……什么？这是怎么回事？我的帅哥，你怎么跑了？我根本没有要拒绝你啊！”
,10806,108,6,听不到看不见,<line-indent=8em>阿德琳漫不经心地在竹林里闲逛着，大部分的时间里她都呆在这片竹林中，随心所欲地品尝着她最爱的竹子。<br>阿德琳无意间走到了一个神奇的区域，这里的格局与竹林有着很大的差异。在中央的地方，有一根似竹非竹，似木非木的怪树屹立着。那不断散发的迷人香气，诱惑着阿德琳进一步靠近。它的外观晶莹剔透，没有一丝杂质，这让还是小熊猫的阿德琳食欲大振。阿德琳嗅了嗅这棵树的气味，便觉得身心舒畅。对于这种人间美食，阿德琳自然不会放过，不过每当她想张嘴吃掉这棵树时，却又舍不得下嘴。因为她走遍了整个竹林，也从未遇到过这样一棵让人难以自拔的植物。从那以后，阿德琳每天都会来到这里，静静地依靠在树干上。<br>不知度过了多少年，阿德琳终究还是没有忍住。按捺不住食欲的她狠狠地咬向了树干。令她意外的是，她居然无法对它造成任何伤害。不过，恢复冷静后的阿德琳还是感到庆幸，自己没有因为一时的兽性而伤害了这棵怪树。<br>日子一年年地过去，阿德琳终于到了幻化成人形的年龄。在这样关键的时刻，阿德琳的父母可不敢再让她到处乱跑。至此，这片竹林中再也没有出现过小熊猫阿德琳的身影，而那一棵晶莹剔透的树则依然静静地屹立在竹林中……<br>“这里是德鲁伊的领地，请你们离开！”阿德琳的语气中略带愤怒，冰冷地扫视着眼前的树人。德鲁伊部落与树人部落不知已争吵多少年，而眼前这些激动的树人来势汹汹，明显是来者不善。<br>“你们这群卑鄙的东西，干了什么下三滥的事情你们自己知道，别以为这样就能抢走我们的神器！”<br>“你们不要血口喷人！”被冤枉的德鲁伊部族人极其愤怒，矛盾一触即发。就在这个时候，木禅走了出来。<br>“我们不是来争吵的，只是来告诉你们，守护神器是我们树人部落事情，不需要你们操心。阿德琳，你应该明白我的意思。”<br>“哼……”看着带领着自己族人离去的木禅，阿德琳的内心百感交杂。她从来都不喜欢那些植物人，但唯独无法讨厌木禅。除了他那帅气外表外，还有一种说不出来的熟悉感。
,11201,112,1,故事的开始,<line-indent=8em>她的出身十分高贵，被称为是强悍和威严的化身。身为总司令的她，有着十分出色的指挥和领导能力，深受族人的爱戴。
,11202,112,2,总司令,<line-indent=8em>“感谢大家今天的到来。今天是选拔总司令的重要日子，而这个人将带领我们纳雅人的军队，保卫我们的国家。经过国王，皇后和我们长老们的商讨后，最终人选已经确定了。”头发斑白的纳雅人长老大声地宣读着手中的讲稿，而站在他身后的几位战士，虽然每个人都容光焕发，却无法掩饰心中的紧张，他们显然都是总司令的候选人。<br>“万众期待！我们的总司令，是纳雅人的历史上第一位的女将总司令，米兰达！！”缓了一口气的长老，正式宣布出最终的结果。这一番激昂的发言，却与现场寂静的氛围形成了鲜明的对比。毕竟，没有任何人预测过这位女将能成为他们的总司令，当初她的入选可一直被视为是笑话而已。<br>“我不赞同，她不过多了两根翅膀，而且还是个女的，凭什么统领我们。我相信这里没有人会信服的。”面对这样的结果，其他的候选人们显然坐不住了，愤怒地发起了抗议。<br>“其他人显然都比她强大，为什么她能成为总司令。对了，不会是走后门吧？你看她一言不发地站在那边，明显是被吓坏了，怎么能让这种弱者来统领我们……”伴随着其他候选人的抗议，前来观看的民众们也开始议论纷纷。<br>面对眼前的流言蜚语，恶意诽谤，米兰达没有丝毫退缩。她拔出自己的黑色大剑，指着天空，英气非凡。“我身为纳雅人的一份子，早就准备好应对各种的挑战。或许你们仍没有信任我，但我会代表着纳雅人的荣耀，守卫着这片土地。”看着米兰达如此振奋人心的发言，原先在不停叫嚣着的众人一下子被她震慑住了。而她张开的四翅，和手中的巨剑，无不彰显了她的威严。此时此刻，现场的众人意识到，自己绝不可能是这位新继任的总司令的对手。
,11203,112,3,刃翼的维护,<line-indent=8em>空气中弥漫着钢铁的味道，虽然不太好闻，但米兰达却丝毫不在意。她默默地站在弗莱特旁边，看着他全神贯注地维护着自己的刃翼。<br>钢铁的敲打声越来越快，看来这个翅膀的维护比想象中还要复杂。弗莱特嘴中咬着零件，左手拿着电路板，右手拿着钳子，以叹为观止的速度将各种配件加入到刃翼中。<br>米兰达露出自己的背部，而完成维修的刃翼在弗莱特的帮忙下，重新装回到米兰达的背上。在刃翼连接的那一瞬间，刃翼上的电线与米兰达的神经进行了连接，一阵剧痛让米兰达不由自主地喊了一声。<br>“嗯，看来维护得很成功，如果米兰达姐姐有什么不适的地方，记得赶紧跟我说。对了，之后我会把日常的维护方法教给米兰达姐姐。这样，除了大型的损伤外，清洁刃翼和一些简单的维修就可以由米兰达姐姐自己来处理了。”<br>“弗莱特，谢谢你为我创造了这个刃翼。没有你，我可能不会振作起来。”对于眼前的鸟族小子，米兰达心中充满着感激之意。<br>“米兰达姐姐，你是最强的战士。我相信就算没有我的出现，你迟早也会变回当初的你的！对了，忘了说，刃翼上有个圆盘，千万不能用力按，那是紧急脱离装置。按了后，对，就会像现在这样，排出绿色的缓冲液，然后翅膀就会自动分解重组……”<br>砰！！！<br>“……抱歉，我好像已经不小心按到了。”看着散落在地上重组成奇怪造型的刃翼，米兰达露出了严肃又不失风度的尴尬笑容。<br>“……哈哈哈，没关系，我们重新装一下吧！” 
,11204,112,4,游历人生,<line-indent=8em>坐立在此地的高山将近千米，而它陡峭的道路，更是让人望而生畏。苍白的山体在这荒芜的土地上更显冷清。山上虽然依稀长着一些植物，但数量稀少，整个山坡裸露在外。山脚之下，有一条放眼望去，没有尽头的长河，几乎贯穿了整个北方大陆。河面宽阔，奔腾的河水仿佛要将一切都吞噬。 在山峰上，有个灵动的身影在挥舞着手中的巨剑。她打出的每一下，都充满着力量与美感。她热爱这样大汗淋漓的感觉，这可是让她锻炼自己战技的好机会。<br>这时，她背后突然扬起了巨大的翅膀。这对翅膀洁白且无瑕，在阳光下更是有着丝丝的透光感。轻轻一拍，便飞了起来，让她得以俯视着这片大地。<br>她的嘴角微微上翘，根本无法掩饰心中的喜悦。毕竟这次所创造的战技，威力大得远远超过自己的预料。<br>“这下，我的实力就更进一步了！”伴随着这声话语，她猛烈地俯冲到河中，河水被强大的冲击力震得四溅，河水静止在半空中，场面是多么的壮丽。随即，河水如瀑布般倾泻而下，将河中的人影淹没。<br>“米兰达总司令，长老急着找你，请你迅速返程。”远处又飞来了一个长着翅膀的人，急急忙忙地呼唤着河中的人影。<br>“知道了，我这便回去。”河水中，湿漉漉的米兰达站了起来，没有分毫损伤。她定眼看着天空的远方，拍着双翅便离去。相信她十分满意这次的旅程，毕竟这次的顿悟远超过往。身为总司令，她一直忙于管理军队，是个名副其实的大忙人。但即便如此，她从不会牺牲自己的旅游时间。得益于她的大翅膀，米兰达能快速到世界大多的地方。除了热爱观光这个原因外，这些游历经验也能让她的战技得到很好的顿悟机会，借此进一步提升自己的实力。 
,11205,112,5,大剑,<line-indent=8em>看着手中的大剑，我总是无法控制自己回忆起过往的事情。我并非一个多愁善感的人，但它毕竟陪伴了我这么多年，还是让我油然感慨。<br>这把大剑，是我唯一的武器，也是我最珍重的武器。作为古代技术和现代科技的结合产物，它跟我一样，一直不被看好，甚至还被判定为失败的研发成果。<br>回想起来，当时我随手举起了被研究者们扔在一旁的大剑，并挥舞了几下。是错觉吗？这把剑仿佛是为了量身定做般，完美地契合我的剑技。行云流水，庞大的剑身随着我身体的动作舞动了起来，如没有重量般，轻得让人难以置信。<br>“女战士，你喜欢这把废铁？虽然感到很丢脸，但我还是不得不直言，这把武器是我们制造过的最没用的失败品，我们正准备销毁它。你还是把它放下，以免弄伤了自己。”听到废铁这两个字，我突然感到十分愤怒，举着大剑朝着研究员砍去。这时，大剑的剑身上浮现了蓝色的魔法纹路，我不由自主地奋力往前砍去。千钧一发之际，我成功地控制住自己的情绪，并将攻击的朝向调整到空无一人处。硝烟过后，屋顶的大洞彰显着这一击的可怕，若打在人身上，下场可不堪设想。<br>我疑惑地看着手中的大剑，在刚才的那一刻，自己如同变了另一个人。居然只是因为听到了大剑被羞辱而感到愤怒，这可大大违背了自己的个性。难道，是这把剑的情绪传达了给我？但是，它不可能有生命的啊！<br>“不可能，为什么你能成功启动它？它应该是失败品啊！这威力，可比当初的构想还突出。快，快将它还给我们，我们要重新启动这个项目的研究。”<br>面对着眼前研究员的要求，我没有予以回应，只是默默地背上了大剑离开。从今以后，这把大剑将为我所用，没有人能从我手上夺走它。 
,11206,112,6,断翼之耻,<line-indent=8em>“亚兹莫，你居然背叛王国，还杀害了国王，这可是谋反！”看着亚兹莫率领着大军闯入，米兰达已经愤怒到极致。她没想到，团结一致的纳雅族中居然会出现这样的叛徒。<br>“谋反？不，你错了。我是在拯救我们的国家，这是革命！昏庸的国王不配继续担任统治者，而我将统领我们纳雅族创造巅峰。”说完，亚兹莫疯狂地大笑了起来。<br>他已经忍耐得够久了。纳雅族明明拥有着传说中的“黄金立方”，但却眼睁睁地将它消耗而尽，却从来没有好好利用过它。这一次，他要夺得“黄金立方”，好好地利用它来实现自己的伟业。<br>“你痴心妄想！我会在这里将你击败，让你接受制裁的！”对自己的同胞出手，米兰达的内心其实万般不愿意，但身为总司令的她，在此时此刻必须站出来。<br>“哦？看起来我们的总司令胸有成竹，然而……”亚兹莫戏谑地看着米兰达，将佩剑自腰间抽了出来，“这毫无意义。”<br>刹那间，还未等她反应过来，亚兹莫已突入了她的怀中，用佩剑刺穿了她的身躯。<br>“你……做了什么？”除了在眼前一晃而过的黑影，米兰达未能了解刚刚究竟发生了什么。<br>“这就是黄金立方的力量，对你来说，还是太难理解了吧。”通过佩剑，亚兹莫将特殊的诅咒之力传导入了米兰达体内。随着诅咒的影响，米兰达的力量渐渐流失。她捂着伤口，勉强保持着自己的意识，缓缓地后退，试图拉开与亚兹莫的距离。<br>“真厉害，正常人早应该死去了，你居然还能维持行动，不愧是四个翅膀的人。“话音未落，亚兹莫再次闪现到了米兰达的身后，”其实，我一直觉得你的翅膀有点太多，你觉得呢？”<br>下一刻，亚兹莫抽出另一柄佩剑，狠狠地砍断了米兰达的一只翅膀。 纳雅人的翅膀是他们最敏感的地方，米兰达痛得想放声大喊。然而，她连悲鸣的力气都没有了。<br>“住手！”万丈光芒中，一个身影出现在众人的眼前。她，正是皇后。皇后的出现，连亚兹莫都感到十分意外，毕竟他们找了许久都没找到她藏在哪里，却没想到自动现身了。<br>“我的姐姐，没想到你竟然会自动送上门。非常好，接下来把你解决后，天空城就正式属于我的了。”<br>“请赐予我等光之祝福，向光之眷属，献上我的灵魂与身体。来吧！六翼天神。”皇后完全没有理会亚兹莫，而是自顾自地念起了咒语。亚兹莫的脸色大变，这完全出乎他预料之外：为了阻止自己，皇后居然会不顾姐弟之情，甘愿牺牲自己的生命，召唤六翼天神。<br>虽然亚兹莫迅速指挥着手下向前阻止皇后，但他还是慢了一步。在皇后散发光芒后，不过片刻的时间，现场的黑龙战队消失了大半，而亚兹莫虽然成功地存活了下来，但也受了重伤。虽然眼中充满了不甘和愤怒的神情，但他这次的主要目的已经达成，天空城中再无阻碍他的对手。<br>而他当他沉浸于胜利的喜悦时，被砍断了翅膀的米兰达失去了所有的力气，悄然坠落到不冬岛上，幸运地逃过了死亡的命运。 
,20101,201,1,故事的开始,<line-indent=8em>芙蕾雅家族的大小姐，外貌娇俏但性格却十分傲娇。她对自己有着绝对的自信，绝不容许他人忤逆。虽然性格上有着很多缺点，但内在其实充满爱心。
,20102,201,2,华尔兹之夜,<line-indent=8em>摇曳飘荡的长裙，洁白无瑕的肌肤，和那吹弹可破的脸蛋——这些美好的特征都齐集于眼前的长发少女身上。她慢慢地从阶梯上走了下来，现场所有人的目光无不被她所吸引住。<br>随着华尔兹的响起，众人们才恍然想起自己现在所身处的盛大舞会，纷纷迈开舞步。<br>趁着音乐响起的这一刻，女孩静静地离开了大厅，独自依靠在阳台边，感受着微风的轻拂。她脸上的神情与她今天端庄的打扮形成了鲜明的对比，那是毫不加以掩饰的厌恶之色。<br>“这种无聊的活动根本没有任何意义啊！可恶的爷爷，居然把我给骗来了。”女孩一脸不悦地说道。<br>“你好，我是格莱将军的儿子，尊敬的温丽?芙蕾雅小姐，很荣幸能……”<br>“你好，我是南城将军……”不消片刻，独自一人的女孩便被众多的男士所围绕着，只为了能与她说上一句话。<br>“若非迫不得已，本大小姐可不想与你们这些纨绔子弟在这里浪费时间，特别是像你们这种除了败坏自己家族名声外，便一事无成的家伙。”<br>话语刚落下，温丽便头也不回地离开了会场，留下了一脸难堪和愤怒的士绅名流。<br>“气死我了，居然浪费了我这么多的时间，回去一定要跟爷爷算账。而且，这一身衣服实在太缚手缚脚了，我果然还是喜欢能让我自在活动的衣服。”<br>疾步离开了皇宫的温丽烦躁地拉扯着身上的衣服，眼神迷茫地望着天空。<br>“这样的日子可不是本小姐想要的。唉！或许在未来的某一天，我真的能像梦境中一样，迎来一场属于我的冒险之旅吧！”
,20103,201,3,天才与凡人,<line-indent=8em>天才，总是引人非议。面对着本大小姐的优越，很多人会单单归功于芙蕾雅家族的血脉。事实上，本大小姐的天赋确实无人能及，这是不需要任何的质疑。但无知地将本大小姐一直以来的付出全归功于血脉，那也着实可笑。凡人与本大小姐之间的差距，可不单单是“天才”两个字便可以解释的。想来本大小姐从小便接受着最严酷的训练，从不偷懒。虽然本大小姐一点也不喜欢右相诺尔成为我的老师，但若交由那个笨蛋爷爷来训练，那自身的冰魔法可绝对无法进步得如此快。回想起来，有一次因轻视大意，没有掌握好新习得的冰魔法，诺尔那家伙居然让本小姐单腿站在冰刺上整整一天，气死我了！<br>我可不想再受到这么惨绝人寰的虐待，所以别人训练时，我在训练。别人玩耍时，我还在训练。别人依偎在爸妈的怀抱里时，我依然在训练。所以，本大小姐是不可能被任何人超越的。不过，大家也不必为自己的平庸而感到沮丧，因为你们仰视的对象是我——温丽?芙蕾雅，注定登上顶端的人。
,20104,201,4,焦糖班尼蛋,<line-indent=8em>“实在不敢相信，这个焦糖班尼蛋居然如此完美地冲击着我的味蕾。那恰到好处的半熟水煮蛋，放入嘴中如同要融化了我的舌头一般。而煎得香脆的厚切火腿和带有淡淡甜香的古尔加尼蛋糕，这几种不同的味道浑然天成地搭配了在一起。最后，表面上那耀眼金黄的焦糖，与鸡蛋的蛋黄协调地混合在一起，带出了如此有深度的滋味……”温丽一脸幸福地细尝着眼前的这道美食，根本舍不得将它一口吃完。<br>“吃货大小姐，你说你吃个东西都能这么感慨，那不是应该很会做饭吗？怎么从来没见你露过两手呢？”西蒙看着食欲大开的温丽，忍不住调侃了一句。<br>“你才吃货呢！而且，像本小姐这么高贵的身份，进厨房是不可能的，这辈子都不可能的。要知道，品尝美食才是我的天职。”放下了餐具的温丽义正言辞地说着。就在这一瞬间，西蒙灵动的双手以惊人的速度将温丽盘中的美食塞进自己嘴里，整个吞了下去。<br>“嗯嗯，味道确实还行。”<br>“你……你……你居然……你！”看到自己才吃了两口的美食被西蒙瞬间消灭，温丽濒临爆发的边缘。气炸了的她没有丝毫迟疑地举起了身边的法杖，准备给西蒙一个终生难忘的冰火两重天。<br>“不就是一个蛋吗？你这攻击是准备要了我的命啊！”<br>“……别生气了，我再买一个焦糖班尼蛋赔你就是了。”面对如此的情况，西蒙连忙道歉赔礼，但温丽却没有丝毫原谅他的意思。<br>“再，再追加一份你最爱的爱枫糖松糕布丁。”听到这里后，温丽才缓缓地停止了能量的汇聚，狠狠地盯着西蒙。<br>“两份。”
,20105,201,5,小小的火球,<line-indent=8em>炽热的火球迎面而来，而眼前的事实已超出了这位帝国最强之人的理解。<br>时间回溯到十五分钟前，最强魔法师特罗德迎面看到温丽垂头丧气的样子，便猜想他这位自尊心极强的宝贝孙女必然是被老师批评了。<br>“我的小温丽，你怎么不高兴啊？”特罗德一脸心疼地走了过去，然而温丽根本对他不理不睬。看到这种情况，他随手施展了小火球术，并控制着小火球在温丽身边徘徊，想以此来逗笑温丽。心情本已糟糕的温丽如被点燃的火山，一发不可收拾。她全力对着特罗德施展了她现阶段所掌握的最强冰魔法，但轻而易举地便被特罗德躲开了。祸不单行的是，温丽的小裙子居然被点着了。原来，在刚才特罗德闪避的过程中，他一时忘了控制小火球，导致它不小心擦到温丽的裙子而留下了小火苗。这位最强之人顿时慌张了起来，他可不想因为自己的一个小法术而伤到了最宠爱的小孙女。<br>紧张的他正打算过去检查时，温丽已经把火苗给扑灭了，但那珍爱的裙子上却多了个小窟窿。<br>嘟着嘴的温丽生气地看着爷爷，手上摆弄着什么。<br>“我的心肝小宝贝，你没事吧！爷爷我真是太不小心了，实在……”<br>话语未毕，便出现了难以置信的一幕。从未学习过火系魔法的温丽居然把只看过一遍的火球术重现了出来。这一变动顿时让特罗德感到无比吃惊，他完全没意料到温丽居然如此轻易地便施展出火魔法。正是这一刹那的错愕，让特罗德完全忘了反应，小火球笔直地砸到了他的脸上。火苗烧尽后，特罗德脸上的山羊胡子被烧得一根不剩。<br>尽管脸上的毛发已惨不忍睹，但特罗德在此刻可顾不上这些。<br>“小温丽，你真的太棒了，居然连火系魔法都能掌握，不愧是我的孙女。这已经不是一般的天赋了，要不以后由我来教授你火系魔法吧！呃！小温丽，别走啊！你不喜欢爷爷了吗？”
,20106,201,6,前世今生,<line-indent=8em>黑色的身影站在了温丽的身前，她对于这个身影有着一种既熟悉又陌生的感觉。大量的黑炎从黑影的体内涌现，而他手中的巨剑更散发着一股不祥的气息。身边除了爱琳娜外，还有一些她所不认识的人站在她的左右。温丽知道自己又陷入了预知梦当中，她不断地安抚着自己，但梦中产生的绝望感和恐惧感，居然穿透了梦境，层层递进地涌上了她的心头。此时此刻，她只想不顾一切地逃离现场。<br>“啊！”费尽了所有的力气，紧闭双眼的温丽最终只成功地发出了一声呐喊。<br>“温兔，快起来，温兔，温兔！”一阵嘈杂之中，刚睁开的双眼并未马上适应那突如其来的光明。刚才的场景仿佛从未存在过一般，而出现在温丽眼前的是一片绿油油的森林。<br>“怎么会这样，刚才的都是预言梦吗？或只是普通的梦境？”<br>“温兔，你到底是怎么回事啊？你没看到龟蒙他都快到终点了吗？要是我们输了可是会失去一切的，难道你要输给一只乌龟，让我们芙兔雅家族蒙羞吗？”<br>面对眼前的状况，温丽感到无比困惑。只看到自己被众多的兔子和乌龟所包围，而这些小动物聚集在一起，形成了一条直线，其中的兔子们更是不停地朝着温丽呐喊声援。<br>尽管脑海中充斥着疑问，温丽仍然跑动了起来。不期然而然，刚迈开了双腿的她，便被自己的另一只腿所绊倒在地。这一刻，她才终于看清了状况。在距离她不远的前方，有一只顶着黄毛的乌龟无比缓慢地向前爬着，几乎要越过了那用树叶铺成的终点线。而低头看着那毛茸茸的身体，才终于意识到自己居然变成了一只兔子。心中的彷徨使她惊慌失措，但周围的氛围让她已无法顾上这么多，只能先取得眼前的胜利后再作下一步的打算。她奋力地向前狂奔，几乎要成功地赶超那只黄毛乌龟了。<br>“嘿！”一声大叫，四肢并用的温丽感到了结实的触感，巨响之下应当是有什么东西被她击飞了。回过神来的温丽左右环顾，发现自己安然无恙地躺在床上，而身边再也没有什么兔子和乌龟，只有似笑非笑地看着她的爱琳娜，和被自己踢飞倒地的西蒙。
,30101,301,1,故事的开始,<line-indent=8em>备受信任的强悍女性。性格火爆的她语气粗鲁且脏话连天，但却十分懂得照顾别人。在她狂野的外表下，有着细腻的内心。
,30102,301,2,狂野美人,<line-indent=8em>爱琳娜从小到大都有着一种野性的美，加上她那婀娜多姿的身材，冰肌玉骨的肌肤，暗香飘荡的红发和国色天姿的容颜，这一切构成了她独特的魅力。然而，现实中却是甚少男性会对她表达自己的爱慕之意。因为大家都知道，在这美好外在的底下，隐藏着一个易燃易爆的狂野个性，所以男生们根本不敢靠近她。<br>她的战斗姿态与她的外在更是大不相符。在残暴的用语和豪迈的声线下，她将力量与能量巧妙融合的每一拳都狠狠地挥出。面对着这惊人的实力，冒险者们逐渐地认可了她的强大。但同时，有无可避免地畏惧她那残暴的一击，连忙收起了对她的爱慕之意。<br>正是如此，爱琳娜虽然是自律联盟中数一数二的美人，但却从未有人敢向她发出“恋爱的挑战”。蓦然回首，爱琳娜才发现自己的恋爱经验匮乏得可怜。不过，她本人却丝毫不在意。立志要成为最强赏金猎人的她，可不能为了这种小事而感到沮丧。
,30103,301,3,被隐匿的脆弱,<line-indent=8em>在一望无际的平原中，西蒙一行人拖着疲惫的步伐不停地前进。面对着沿途魔兽的袭击，基本上都是爱琳娜轻松地独自解决。<br>“大姐头，你这么残暴，难怪男生们都不太敢接近你。”西蒙皱着眉头认真地说到。<br>“姐姐我可不需要什么男人，男的就没几个是靠谱的，我自己就能把一切都安排得明明白白的。嗯！小男孩倒还是可以考虑一下，那你要不要到姐姐的怀里来啊？”<br>“这……这……不不不，大姐头，你就饶了我吧！不过，世界上还是有靠谱的男人，比如说我爸爸啊！”说完，西蒙便立马躲到了一旁，以免爱琳娜真的将他抱住。然而，他抬头看到的却是表情复杂的爱琳娜。爱琳娜一直以来都是豪爽硬朗的形象，这种忧郁中带点悲伤的神情甚是少见。<br>“爸爸吗？我还真的从没有见过他的容颜。可恶！这臭小鬼害我想起了一些莫名其妙的事情。”爱琳娜很快便陷入了寻思当中，没有再搭理西蒙。<br>“如果爸爸当时在的话，或许就能保护好爱琪。而我居然……爱琪，你到底在哪里啊？若不是我的软弱，你就不会被强盗劫走。都怪我，都怪我，让你遭受如此的苦难。”<br>爱琳娜想起了小时候的事，心中一片混乱，泪珠在眼中不停地打滚。然而，她在泪水流出之前，便抬起了头，阻止了泪珠的滑落。<br>“黄毛小鬼，太过害羞可不是什么好事哦！来，让姐姐疼爱一下。”爱琳娜的脸上没有留下任何失落的痕迹，仿佛刚才的内心挣扎从未发生过一般。随即，她故作释怀地跑向了西蒙。空中，传来了西蒙那凄厉的惨叫声。
