,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,repeated,optional,optional
,200662,1,65,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100300,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200663,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100396,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200664,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100397,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200665,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100396,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200666,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100397,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200667,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100301,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200668,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100302,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200669,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100303,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200670,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100304,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200671,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100305,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200672,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100306,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200673,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100307,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200674,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100308,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200675,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100322,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200676,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100324,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200677,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100323,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200679,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100324,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200680,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100322,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200681,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100324,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200682,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100327,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200683,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100327,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200684,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100326,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200685,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100325,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200686,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100328,0,0,5,3,,10,12,0,0,0,0,0,0,0,,1,
,200687,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100328,0,0,5,3,,12,20,0,0,0,0,0,0,0,,1,
,200688,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100343,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200689,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100348,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200691,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100350,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200692,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100353,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200693,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100354,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200694,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100355,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200695,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100356,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200696,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100357,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200699,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100358,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200701,1,65,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100364,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200702,1,65,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100365,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200703,1,65,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100366,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200704,1,65,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100367,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200705,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100370,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200706,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100371,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200707,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100372,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200708,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100373,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200709,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100374,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200712,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100375,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200713,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100376,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200714,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100377,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200715,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100378,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200716,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100332,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200717,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100333,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200718,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100334,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200719,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100335,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200721,1,69,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100337,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200722,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100345,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200723,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100346,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200724,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100347,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200725,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100344,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200726,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100351,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200727,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100352,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200731,1,71,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100387,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200732,1,71,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100388,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200733,1,71,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100389,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200734,1,71,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100390,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200735,1,71,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100391,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200737,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100398,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200738,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,,1,
,200739,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,,1,
,200740,1,72,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200741,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100433,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200742,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100434,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200743,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100435,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200744,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100436,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200745,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100437,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200746,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100438,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200747,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100439,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200748,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100440,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200749,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100440,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200750,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100440,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200751,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100440,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200752,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100440,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200753,1,51,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100440,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200754,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100399,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200755,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100400,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200756,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100401,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200757,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100402,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200759,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100425,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200760,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100426,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200761,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100427,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200762,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100428,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200763,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100429,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200764,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100430,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200765,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100431,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200766,1,53,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100432,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200767,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100405,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200768,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100404,0,0,3,5,,7,15,0,0,0,0,0,0,0,,1,
,200769,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100408,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200770,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100407,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200771,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100409,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200772,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200773,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200774,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200777,1,59,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200778,1,59,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200779,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200780,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200781,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200782,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200783,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200784,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100406,0,0,3,5,,0,0,0,0,0,0,0,0,0,,1,
,200785,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100410,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200786,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100411,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200787,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100412,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200788,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100413,0,0,5,3,,0,0,1,0,0,0,0,0,0,,1,
,200789,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100414,0,0,5,3,,0,0,1,0,0,0,0,0,0,,1,
,200790,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100415,0,0,5,3,,0,0,1,0,0,0,0,0,0,,1,
,200791,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100416,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200792,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100417,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200793,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100418,0,0,5,3,,0,0,1,0,0,0,0,0,0,,1,
,200794,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100419,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200795,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100420,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200796,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100421,0,0,5,3,,0,0,1,52011,0,0,0,0,0,,1,
,200797,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100422,0,0,5,3,,0,0,1,0,0,0,0,0,0,,1,
,200798,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100423,0,0,5,3,,0,0,1,0,0,0,0,0,0,,1,
,200799,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100424,0,0,5,3,,0,0,1,0,0,0,0,0,0,,1,
,200800,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200801,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200802,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200803,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200804,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200805,1,52,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200823,1,59,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200824,1,59,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200825,1,59,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200826,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200827,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200828,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200829,1,67,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1,
,200830,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200831,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200832,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200833,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200834,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100447,0,0,5,3,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200835,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200836,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200837,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200838,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200839,1,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100452,0,0,5,3,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200840,1.5,74,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100453,0,0,5,3,"0,0,0",0,0,0,0,0,0,0,0,0,,1,
,200842,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100454,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200843,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100455,0,0,5,5,,0,0,0,0,0,0,0,0,0,,1,
,200844,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100456,0,0,5,6,,0,0,0,0,0,0,0,0,0,,1,
,200845,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100457,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200846,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100458,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200847,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100459,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200848,1,24,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,100460,0,0,5,4,,0,0,0,0,0,0,0,0,0,,1,
,200860,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200861,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200862,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200863,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200864,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200865,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200866,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200867,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200868,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200869,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200870,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200871,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200872,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200873,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200874,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200875,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200876,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200877,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200878,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200879,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200880,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200881,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200882,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200883,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200884,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200885,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200886,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200887,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200888,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200889,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
,200890,1,76,Prefab/Effect/Scene/Effect_Scene_monster_bai.prefab,0,0,0,0,5,3,,0,0,0,0,0,0,0,0,0,,1,
