,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1095903,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1095904,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1095905,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,,0
,1096001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096002,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096102,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096202,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,,0
,1096402,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096403,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096702,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096703,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1096901,-1,,0,-1,"0;0,0,0,100;0;0,0,0,100;10000",0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097602,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097603,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097802,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097803,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097804,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1097901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098002,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098003,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098102,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098302,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098303,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,1,0,0,0,0,0,0,0,,0
,1098304,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098402,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1098901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099302,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099303,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099402,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099502,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099802,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099803,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1099902,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100002,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100102,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100402,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100403,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100502,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100602,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100603,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100902,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1100903,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101002,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101802,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1101901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102202,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102203,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102502,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102503,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102504,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102505,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102506,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102902,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1102903,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,1,,0 2,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103302,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1103901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104802,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104803,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1104901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1105701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1105801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1105802,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1105901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106002,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106402,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106602,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106901,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1106902,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107001,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107101,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107201,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107301,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107401,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107501,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107601,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107702,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1107801,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1108901,-1,,0,-1,,0,-1,,0,16,3415,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109001,-1,,0,-1,,0,-1,,0,16,3416,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109101,-1,,0,-1,,0,-1,,0,16,3411,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109201,-1,,0,-1,,0,-1,,0,16,3412,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109301,-1,,0,-1,,0,-1,,0,16,3413,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109401,-1,,0,-1,,0,-1,,0,16,3414,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109501,-1,,0,-1,,0,-1,,0,16,3409,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109601,-1,,0,-1,,0,-1,,0,16,3410,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109701,-1,,0,-1,,0,-1,,0,16,3417,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1109801,-1,,0,-1,,0,-1,,0,16,3418,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110001,-1,,0,-1,,0,-1,,0,16,2109,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110101,-1,,0,-1,,0,-1,,0,16,2110,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110201,-1,,0,-1,,0,-1,,0,16,2111,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110301,-1,,0,-1,,0,-1,,0,16,2112,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110401,-1,,0,-1,,0,-1,,0,16,2113,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110601,-1,,0,-1,,0,-1,,0,16,2115,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110701,-1,,0,-1,,0,-1,,0,16,2116,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110801,-1,,0,-1,,0,-1,,0,16,2117,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1110901,-1,,0,-1,,0,-1,,0,16,2118,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1111001,-1,,0,-1,,0,-1,,0,16,2119,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1111201,-1,,0,-1,,0,-1,,0,16,2126,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1111301,-1,,0,-1,,0,-1,,0,16,2127,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1111401,-1,,0,-1,,0,-1,,0,16,2128,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1111501,-1,,0,-1,,0,-1,,0,16,2129,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1111601,-1,,0,-1,,0,-1,,0,16,2130,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1111901,-1,,0,-1,,0,-1,,0,16,2106,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1112001,-1,,0,-1,,0,-1,,0,16,2103,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1112101,-1,,0,-1,,0,-1,,0,16,2107,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1112401,-1,,0,-1,,0,-1,,0,16,2122,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1112501,-1,,0,-1,,0,-1,,0,16,2123,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1112601,-1,,0,-1,,0,-1,,0,16,2124,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
,1112701,-1,,0,-1,,0,-1,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,,0
