,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,3129014,烁金宝箱,3129,1,60464,0,1,0,0,0,0,0,"-11.70,0.71,67.14",100,1
,3129015,烁金宝箱,3129,1,60465,0,1,0,0,0,0,0,"-11.70,0.71,67.14",100,1
,3129016,烁金宝箱,3129,1,60465,0,1,0,0,0,0,0,"-11.70,0.71,67.14",100,1
,3129017,烁金宝箱,3129,1,60465,0,1,0,0,0,0,0,"-11.70,0.71,67.14",100,1
,3130001,黑曜矿,3130,1,60427,0,0,0,0,0,0,0,"13.8,0.95,8.85",0,1
,3130002,黑曜矿,3130,1,60427,0,0,0,0,0,0,0,"26.7,1.31,12.3",0,1
,3130003,黑曜矿,3130,1,60427,0,0,0,0,0,0,0,"17.74,1.25,6.22",0,1
,3130004,黑曜矿,3130,1,60427,0,0,0,0,0,0,0,"-15.08,4,4.31",0,1
,3130005,巨石,3130,1,60428,0,0,0,0,0,0,0,"13.18,1.08,15.43",0,1
,3130006,巨石,3130,1,60428,0,0,0,0,0,0,0,"21.56,0.6,23",0,1
,3130007,巨石,3130,1,60428,0,0,0,0,0,0,0,"-13,4,10.33",0,1
,3130008,巨石,3130,1,60428,0,0,0,0,0,0,0,"-16.68,4,-1.6",0,1
,3130009,矿工箱,3130,1,40278,0,0,0,0,0,0,0,"31.66,0.46,18.55",49,1
,3130010,矿工箱,3130,1,40278,0,0,0,0,0,0,0,"17.78,0.19,27.33",160,1
,3130011,矿工箱,3130,1,40278,0,0,0,0,0,0,0,"-0.27,1.76,15.66",155,1
,3130012,矿工箱,3130,1,40278,0,0,0,0,0,0,0,"-9.75,3.41,0.40",-80,1
,3130013,采矿者戴普,3130,1,20923,0,1,0,0,0,0,0,"14.71,0.16,6.2",36,1
,3130014,采矿者瑞伊,3130,1,20924,0,1,0,0,0,0,0,"25.81,0.126,20.33",165,1
,3130015,采矿者里欧,3130,1,20925,0,1,0,0,0,0,0,"-8.97,3.33,4.14",-85,1
,3130016,光墙,3130,4,1042,0,0,0,0,0,0,0,"-13.1,1.8,-3.26",160,1
,3130017,矿长阿米努,3130,1,20935,0,0,0,0,0,0,0,"24.23,0.31,-4.45",80,1
,3131001,蒙尘的金箱,3131,1,60435,0,1,0,0,0,0,0,0,0,1
,3131002,蒙尘的金箱,3131,1,60435,0,1,0,0,0,0,0,0,0,1
,3131003,蒙尘的金箱,3131,1,60435,0,1,0,0,0,0,0,0,0,1
,3131004,老旧的铜箱,3131,1,60436,0,1,0,0,0,0,0,0,0,1
,3131005,老旧的铜箱,3131,1,60436,0,1,0,0,0,0,0,0,0,1
,3131006,遗留的秘宝,3131,1,60440,0,0,0,0,0,0,0,"741.83,12.21,179.67",124.3,1.5
,3131007,红爪毒蝎,3131,2,200654,1,0,0,0,0,0,65,0,0,1
,3131008,鬼眼蜂,3131,2,200655,2,0,0,0,0,0,65,0,0,1
,3131009,红爪毒蝎,3131,2,200656,3,0,0,0,0,0,65,0,0,1
,3131011,红爪毒蝎,3131,2,200658,5,0,0,0,0,0,65,0,0,1
,3131012,红爪毒蝎,3131,2,200659,6,0,0,0,0,0,65,0,0,1
,3131013,红爪毒蝎,3131,2,200660,7,0,0,0,0,0,65,0,0,1
,3131014,红爪毒蝎,3131,2,200661,8,0,0,0,0,0,65,0,0,1
,3131015,密森蜂王,3131,2,200662,9,0,0,0,0,0,65,0,0,1
,3131016,金钱副本9号机关,3131,4,1115,0,0,0,0,0,0,0,"773,9.04,127.7",94.15,1
,3131017,老旧的铜箱,3131,1,60436,0,1,0,0,0,0,0,0,0,1
,3131018,带锈的铁箱,3131,1,60437,0,1,0,0,0,0,0,0,0,1
,3131019,带锈的铁箱,3131,1,60437,0,1,0,0,0,0,0,0,0,1
,3131020,带锈的铁箱,3131,1,60437,0,1,0,0,0,0,0,0,0,1
,3132001,空气墙,3132,4,1118,0,1,0,0,0,0,0,"38.177,0.08,50.733",0,1
,3132002,昆虫学家法布尔,3132,1,20931,0,1,0,0,0,0,0,"40.943,0.08,58.468",132.91,1
,3132003,佣兵利拉弗,3132,1,20932,0,1,0,0,0,0,0,"62.381,0.08,66.68",-9.1,1
,3132004,佣兵迪奥,3132,1,20933,0,1,0,0,0,0,0,"74.77,0.08,64.201",-171.3,1
,3132005,佣兵达兹马,3132,1,20934,0,1,0,0,0,0,0,"73.166,0.08,50.16",-49.4,1
,3132007,商人的货箱,3132,1,40284,0,1,0,0,0,0,0,"44.663,0.08,66.65",139.08,1
,3132008,商人的货箱,3132,1,40284,0,1,0,0,0,0,0,"63.30,0.08,62.301",113.95,1
,3132009,商人的货箱,3132,1,40284,0,1,0,0,0,0,0,"64.8,0.08,54.1701",49.085,1
,3132010,商人的货箱,3132,1,40284,0,1,0,0,0,0,0,"76.413,0.08,51.65",-40.914,1
,3132011,虫卵,3132,1,60445,0,1,0,0,0,0,0,"56.501,0.08,73.3",0,1
,3132012,虫卵,3132,1,60445,0,1,0,0,0,0,0,"73.8,0.08,71.501",0,1
,3132013,虫卵,3132,1,60445,0,1,0,0,0,0,0,"76.833,0.08,60.4",0,1
,3132014,虫卵,3132,1,60445,0,1,0,0,0,0,0,"68.5,0.08,51.301",0,1
,3132015,大石块,3132,1,60446,0,1,0,0,0,0,0,"50.3,1.20,71.601",0,1
,3132016,大石块,3132,1,60446,0,1,0,0,0,0,0,"68.60,0.7,70.701",0,1
,3132017,大石块,3132,1,60446,0,1,0,0,0,0,0,"78.3,0.08,56.101",0,1
,3132018,大石块,3132,1,60446,0,1,0,0,0,0,0,"63.85,0.08,57.83",0,1
,3133001,工具箱,3133,1,40285,0,1,0,0,0,0,0,"30.392,-3.912,32.389",180,1
,3133002,工具箱,3133,1,40285,0,1,0,0,0,0,0,"36.766,-2.312,24.51",180,1
,3133003,工具箱,3133,1,40285,0,1,0,0,0,0,0,"30.403,-0.86,4.06",90,1
,3133004,工具箱,3133,1,40285,0,1,0,0,0,0,0,"36.44,-0.86,-5.84",-90,1
,3133005,棺材,3133,1,60456,0,1,0,0,0,0,0,"30,-0.86,-1.24",-90,0.8
,3133006,棺材,3133,1,60456,0,1,0,0,0,0,0,"39.31,-2.34,15.1",-100,0.8
,3133007,棺材,3133,1,60456,0,1,0,0,0,0,0,"46.38,-2.34,18.475",180,0.8
,3133008,棺材,3133,1,60456,0,1,0,0,0,0,0,"45.99,-2.34,24.15",170,0.8
,3133009,盗墓贼的尸体,3133,1,60457,0,1,0,0,0,0,0,"37.75,-0.86,-0.55",180,1
,3133010,盗墓贼的尸体,3133,1,60457,0,1,0,0,0,0,0,"34.844,-1.237,8.649",90,1
,3133011,盗墓贼的尸体,3133,1,60457,0,1,0,0,0,0,0,"23.286,-3.921,29.589",90,1
,3133012,盗墓贼的尸体,3133,1,60457,0,1,0,0,0,0,0,"42.83,-2.82,28.77",90,1
,3133013,佣兵亚特,3133,1,20937,0,1,0,0,0,0,0,"36.85,-2.92,31.9",180,1
,3133014,佣兵伍德,3133,1,20938,0,1,0,0,0,0,0,"35.04,-2.3,19.549",90,1
,3133015,佣兵特朗,3133,1,20939,0,1,0,0,0,0,0,"37.663,-0.86,4.664",-90,1
,3133016,考古学家奥格,3133,1,20940,0,1,0,0,0,0,0,"29.92,0.01,-10.35",90,1
,3133201,空气墙,3133,4,1120,0,0,0,0,0,0,0,"18.4,-3.921,29.1",90,1
,3134001,猎魔人阿比旦,3134,1,20927,0,0,0,0,0,0,0,"47.66667,0.4147415,22",120,1
,3134002,冒险者玛斯卡,3134,1,20928,0,1,0,0,0,0,0,"33.4,0.0814085,43.5",140,1
,3134003,冒险者马苏拉,3134,1,20929,0,1,0,0,0,0,0,"16.5,0.0814085,62",180,1
,3134004,冒险者哈克特,3134,1,20930,0,1,0,0,0,0,0,"43.31,0.113575,45.26",120,1
,3134005,风动石,3134,1,60442,0,0,0,0,0,0,0,"53.57,0.1,26.72",0,1
,3134006,风动石,3134,1,60442,0,0,0,0,0,0,0,"41.7,0.1,31.7",0,1
,3134007,风动石,3134,1,60442,0,0,0,0,0,0,0,"48.02,0.1,44.7",0,1
,3134008,风动石,3134,1,60442,0,0,0,0,0,0,0,"31.82,0.1,39.09",0,1
,3134009,流沙虫柩,3134,1,60443,0,0,0,0,0,0,0,"48.16,0.1,27.05",45,1
,3134010,流沙虫柩,3134,1,60443,0,0,0,0,0,0,0,"35.5,0.1,49.3",140,1
,3134011,流沙虫柩,3134,1,60443,0,0,0,0,0,0,0,"26.7,0.13,43.1",45,1
,3134012,流沙虫柩,3134,1,60443,0,0,0,0,0,0,0,"8.9,0.1,61",135,1
,3134013,沙虫卵,3134,1,60444,0,0,0,0,0,0,0,"50.38,0.1,38.38",0,1
,3134014,沙虫卵,3134,1,60444,0,0,0,0,0,0,0,"36.97,0.1,35.02",0,1
,3134015,沙虫卵,3134,1,60444,0,0,0,0,0,0,0,"12.8,0.4,66.7",0,1
,3134016,沙虫卵,3134,1,60444,0,0,0,0,0,0,0,"9.6,0.1,55.2",0,1
,3134017,光墙,3134,4,1117,0,0,0,0,0,0,0,"38.9,0.1,50.5",190,1
,3135001,铁栅栏,3135,4,1119,0,0,0,0,0,0,0,"9.95,-2.107275,49.32738",180,1
,3135002,盗墓贼的尸体,3135,1,60453,0,0,0,0,0,0,0,"25.08,-3.71,78.19",83.252,1
,3135003,盗墓贼的尸体,3135,1,60453,0,0,0,0,0,0,0,"12.38,-3.738,70.4",-33.901,1
,3135004,盗墓贼的尸体,3135,1,60453,0,0,0,0,0,0,0,"17.19,-3.46,60.69",110.66,1
,3135005,盗墓贼的尸体,3135,1,60453,0,0,0,0,0,0,0,"12.59,-3.754,56.14",51.457,1
,3135006,棺材,3135,1,60458,0,0,0,0,0,0,0,"17.11,-3.614,76.34",-90,0.8
,3135007,棺材,3135,1,60454,0,0,0,0,0,0,0,"24.46,-3.744,70.79",-180,0.8
,3135008,棺材,3135,1,60454,0,0,0,0,0,0,0,"10.98,-3.513,60.647",-180,0.8
,3135009,棺材,3135,1,60454,0,0,0,0,0,0,0,"24.31,-3.74,60.14",-211.09,0.8
,3135010,工具箱,3135,1,60455,0,0,0,0,0,0,0,"8.324,-3.813,77.178",139.65,1
,3135011,工具箱,3135,1,60455,0,0,0,0,0,0,0,"8.01,-3.831,67.78",-266.9,1
,3135012,工具箱,3135,1,60455,0,0,0,0,0,0,0,"23.595,-3.837,55.3",-90,1
,3135013,工具箱,3135,1,60455,0,0,0,0,0,0,0,"19.09,-3.561,52.48",0,1
,3135014,考古学者艾米,3135,1,20941,0,0,0,0,0,0,0,"15.19,-3.465,52.82",0,1
,3135015,佣兵卡索,3135,1,20942,0,1,0,0,0,0,0,"7.55,-3.78,56.2",80,1
,3135016,佣兵塔桑,3135,1,20943,0,1,0,0,0,0,0,"20.77,-3.78,66.29",240,1
,3135017,佣兵科多,3135,1,20944,0,1,0,0,0,0,0,"12.71,-3.77,65.18",76.4,1
,3136001,劫掠宝物箱,3136,1,60447,0,1,0,0,0,0,0,0,0,1
,3136002,劫掠宝物箱,3136,1,60447,0,1,0,0,0,0,0,0,0,1
,3136003,劫掠宝物箱,3136,1,60447,0,1,0,0,0,0,0,0,0,1
,3136004,劫掠财物箱,3136,1,60448,0,1,0,0,0,0,0,0,0,1
,3136005,劫掠财物箱,3136,1,60448,0,1,0,0,0,0,0,0,0,1
,3136006,劫掠秘宝箱,3136,1,60452,0,0,0,0,0,0,0,"-34.85,0.0434,-2.2",85.3,1.5
,3136007,盗贼团射手,3136,2,200667,1,0,0,0,0,0,51,0,0,1
,3136008,盗贼团射手,3136,2,200668,2,0,0,0,0,0,51,0,0,1
,3136009,盗贼团先锋,3136,2,200669,3,0,0,0,0,0,51,0,0,1
,3136010,盗贼团先锋,3136,2,200670,4,0,0,0,0,0,51,0,0,1
,3136011,盗贼团队长,3136,2,200671,5,0,0,0,0,0,51,0,0,1
,3136012,盗贼团射手,3136,2,200672,6,0,0,0,0,0,51,0,0,1
,3136013,盗贼团首领,3136,2,200673,7,0,0,0,0,0,51,0,0,1
,3136014,盗贼团先锋,3136,2,200674,8,0,0,0,0,0,51,0,0,1
,3136015,劫掠财物箱,3136,1,60448,0,1,0,0,0,0,0,0,0,1
,3136016,劫掠货物箱,3136,1,60449,0,1,0,0,0,0,0,0,0,1
,3136017,劫掠货物箱,3136,1,60449,0,1,0,0,0,0,0,0,0,1
,3136018,劫掠货物箱,3136,1,60449,0,1,0,0,0,0,0,0,0,1
,3137001,星华宝箱,3137,1,40286,0,1,0,0,0,0,0,,0,1
,3137002,星华宝箱,3137,1,40286,0,1,0,0,0,0,0,,0,1
,3137003,星华宝箱,3137,1,40286,0,1,0,0,0,0,0,,0,1
,3137004,星华宝箱,3137,1,40286,0,1,0,0,0,0,0,,0,1
,3137005,星华宝箱,3137,1,40286,0,1,0,0,0,0,0,,0,1
,3137006,狂妄的恶狼盗匪,3137,2,200675,1,1,0,0,0,0,53,,0,1
,3137007,勤恳的萤熊佣兵,3137,2,200676,2,1,0,0,0,0,53,,0,1
,3137008,贪婪的恶狼盗匪,3137,2,200677,3,1,0,0,0,0,53,,0,1
,3137010,勤恳的萤熊佣兵,3137,2,200679,5,1,0,0,0,0,53,,0,1
,3137011,狂妄的恶狼盗匪,3137,2,200680,6,1,0,0,0,0,53,,0,1
,3137012,勤恳的萤熊佣兵,3137,2,200681,7,1,0,0,0,0,53,,0,1
,3137013,星曜宝箱,3137,1,40287,0,1,0,0,0,0,0,,0,1
,3137014,星曜宝箱,3137,1,40287,0,1,0,0,0,0,0,,0,1
,3137015,星曜宝箱,3137,1,40287,0,1,0,0,0,0,0,,0,1
,3137016,星曜宝箱,3137,1,40287,0,1,0,0,0,0,0,,0,1
,3137017,星曜宝箱,3137,1,40287,0,1,0,0,0,0,0,,0,1
,3137018,星尘宝箱,3137,1,40288,0,1,0,0,0,0,0,,0,1
,3137019,星尘宝箱,3137,1,40288,0,1,0,0,0,0,0,,0,1
,3137020,星尘宝箱,3137,1,40288,0,1,0,0,0,0,0,,0,1
,3137021,星尘宝箱,3137,1,40288,0,1,0,0,0,0,0,,0,1
,3137022,星尘宝箱,3137,1,40288,0,1,0,0,0,0,0,,0,1
,3137023,圣晶宝箱,3137,1,40290,0,1,0,0,0,0,0,"50,0.06,102.99",-152.1,1.5
,3138001,星华宝箱,3138,1,40291,0,1,0,0,0,0,0,,0,1
,3138002,星华宝箱,3138,1,40291,0,1,0,0,0,0,0,,0,1
,3138003,星华宝箱,3138,1,40291,0,1,0,0,0,0,0,,0,1
,3138004,星华宝箱,3138,1,40291,0,1,0,0,0,0,0,,0,1
,3138005,星华宝箱,3138,1,40291,0,1,0,0,0,0,0,,0,1
,3138006,圣晶宝箱,3138,1,40296,0,1,0,0,0,0,0,"88.25,-7.99,44.301",-165.96,1.5
,3138007,异化强化体,3138,2,200682,1,1,0,0,0,0,72,,0,1
,3138008,异化强化体,3138,2,200683,2,1,0,0,0,0,72,,0,1
,3138009,堕魔法师,3138,2,200684,3,1,0,0,0,0,72,,0,1
,3138010,狂化者布拉依,3138,2,200685,4,1,0,0,0,0,72,,0,1
,3138011,失落改造人,3138,2,200686,5,1,0,0,0,0,72,,0,1
,3138012,失落改造人,3138,2,200687,6,1,0,0,0,0,72,,0,1
,3138013,星曜宝箱,3138,1,40292,0,1,0,0,0,0,0,,0,1
,3138014,星曜宝箱,3138,1,40292,0,1,0,0,0,0,0,,0,1
,3138015,星曜宝箱,3138,1,40292,0,1,0,0,0,0,0,,0,1
,3138016,星曜宝箱,3138,1,40292,0,1,0,0,0,0,0,,0,1
,3138017,星曜宝箱,3138,1,40292,0,1,0,0,0,0,0,,0,1
,3138018,星尘宝箱,3138,1,40293,0,1,0,0,0,0,0,,0,1
,3138019,星尘宝箱,3138,1,40293,0,1,0,0,0,0,0,,0,1
,3138020,星尘宝箱,3138,1,40293,0,1,0,0,0,0,0,,0,1
,3138021,星尘宝箱,3138,1,40293,0,1,0,0,0,0,0,,0,1
,3138022,星尘宝箱,3138,1,40293,0,1,0,0,0,0,0,,0,1
,3139001,左相府守卫,3139,2,200688,1,0,0,0,0,0,51,,0,1
,3139002,左相府禁卫,3139,2,200725,2,0,0,0,0,0,51,,0,1
,3139003,左相府守卫,3139,2,200722,3,0,0,0,0,0,51,,0,1
,3139004,左相府守卫,3139,2,200723,4,1,0,0,0,0,51,,0,1
,3139005,左相府守卫,3139,2,200724,5,1,0,0,0,0,51,,0,1
,3139006,禁卫首领,3139,2,200689,6,0,0,0,0,0,51,,0,1
,3140002,蚀魔狐,3140,2,200726,3,1,0,0,0,0,67,,0,1
,3140003,蓝铠骨魔,3140,2,200691,1,1,0,0,0,0,67,,0,1
,3140004,蓝铠骨魔,3140,2,200727,4,1,0,0,0,0,67,,0,1
,3140005,枭鹰之主,3140,2,200692,5,1,0,0,0,0,67,,0,1
,3141001,黑龙战舰,2005,1,50064,0,1,0,0,0,0,0,"-14.88,27.97,-409.87",0,1
,3141002,黑龙战盾,3141,2,200693,1,0,0,0,0,0,74,,0,1
,3141003,黑龙重剑,3141,2,200694,2,0,0,0,0,0,74,,0,1
,3141004,黑翼骑士长,3141,2,200695,3,0,0,0,0,0,74,,0,1
,3141005,机翼钢魂,3141,2,200696,4,1,1,0,0,0,74,,0,1
,3141006,黑龙首席舰长,3141,2,200699,4,0,0,0,0,0,74,,0,1
,3142001,蚀魔狐,3142,2,200702,1,1,0,0,0,0,65,,0,1
,3142002,杀人蝎,3142,2,200701,2,1,0,0,0,0,65,,0,1
,3142005,蓝铠骨魔,3142,2,200703,5,1,0,0,0,0,65,,0,1
,3142006,枭鹰领主,3142,2,200704,6,1,0,0,0,0,65,,0,1
,3142007,空气墙,3142,4,1110,0,1,0,0,0,0,0,"770.62,7.47,128.79",100,1
,3143001,失事飞船,2001,1,50066,0,1,0,0,0,0,0,"-3.95,-2.55,66.80",0,1
,3143002,黑龙战盾,3143,2,200705,1,0,0,0,0,0,74,,0,1
,3143003,黑龙重剑,3143,2,200706,2,0,0,0,0,0,74,,0,1
,3143004,黑龙战盾,3143,2,200707,3,0,0,0,0,0,74,,0,1
,3143005,黑龙战盾,3143,2,200708,4,1,1,0,0,0,74,,0,1
,3143006,黑龙骑士长,3143,2,200709,5,0,0,0,0,0,74,,0,1
,3144001,深海实验室,2005,1,30663,0,1,0,0,0,0,0,"488.74,-2.17,100.15",0,1
,3144002,海蓝蛮狐,3144,2,200712,1,0,0,0,0,0,72,,0,1
,3144003,默希娅·纸,3144,2,200713,2,0,0,0,0,0,72,,0,1
,3144004,深海巨鳍,3144,2,200714,3,0,0,0,0,0,72,,0,1
,3144005,扬博士克隆体,3144,2,200715,4,0,0,0,0,0,72,,0,1
,3145001,黄金立方,2005,1,50067,0,1,0,0,0,0,0,"83.63,29.94,-371.38",0,1
,3145101,黑龙战盾,3145,2,200717,1,0,0,0,0,0,69,,0,1
,3145102,黑龙重剑,3145,2,200718,2,0,0,0,0,0,69,,0,1
,3145103,黑翼骑士长,3145,2,200719,3,0,0,0,0,0,69,,0,1
,3145105,黑龙舰长,3145,2,200721,5,0,0,0,0,0,69,,0,1
,3146001,超体智能1号,3146,2,200731,1,1,0,0,0,0,71,,0,1
,3146002,伊甸傀从,3146,2,200732,2,1,0,0,0,0,71,,0,1
,3146003,伊甸傀从,3146,2,200733,3,1,0,0,0,0,71,,0,1
,3146004,伊甸傀从,3146,2,200734,4,1,0,0,0,0,71,,0,1
,3146005,疯狂博士,3146,2,200735,5,1,0,0,0,0,71,,0,1
,3147001,禁卫军奥格,3147,2,200737,1,0,0,0,0,0,0,,0,1
,3147002,禁卫军伯尼,3147,2,200754,2,0,0,0,0,0,0,,0,1
,3147003,禁卫军布莱克,3147,2,200755,3,0,0,0,0,0,0,,0,1
,3147005,禁卫军凯里,3147,2,200757,5,1,0,0,0,0,0,,0,1
,3147006,哥布林盗贼,3147,2,200738,6,1,0,0,0,0,0,,0,1
,3147007,怪盗尤妮娅,3147,2,200739,7,1,0,0,0,0,0,,0,1
,3147008,陷阱,3147,1,30672,0,1,0,0,0,0,0,"19.92,22.63,119.25",0,1
,3147009,陷阱,3147,1,30673,0,1,0,0,0,0,0,"44.82,22.686,102.8",90,1
,3147010,陷阱,3147,1,30674,0,1,0,0,0,0,0,"68.157,22.686,129.979",0,1
,3147011,陷阱,3147,1,30675,0,1,0,0,0,0,0,"35.74,22.686,102.22",0,1
,3147012,赏金猎人尤西,3147,1,20974,0,0,0,0,0,0,0,"14.11,22.7,89.31",90,1
,3147013,热心居民阿尔杰,3147,1,20975,0,0,0,0,0,0,0,"14.7,22.69,83.846",30,1
,3147014,酒吧老板娘蕾拉,3147,1,20976,0,0,0,0,0,0,0,"9.7,22.63,100.17",90,1
,3147015,头条实习记者,3147,1,20977,0,0,0,0,0,0,0,"16.47698,22.63,106.8601",160,1
,3147016,邻居查德钱宁,3147,1,20978,0,0,0,0,0,0,0,"22.65,22.631,99.79",0,1
,3147017,路人克里斯汀,3147,1,20979,0,0,0,0,0,0,0,"19.88,22.63931,76.26",180,1
,3147018,,3147,1,20990,0,1,0,0,0,0,0,"64.384,22.63,127.71",60,1
,3147019,,3147,1,20991,0,1,0,0,0,0,0,"69.91,22.63,124.85",-50,1
,3147020,,3147,1,20989,0,1,0,0,0,0,0,"67.733,22.63,128.8578",180,1
,3147021,空气墙,3147,4,1113,0,0,0,0,0,0,0,"-50.71,22.78,67.58",90,1.5
,3148001,,3148,1,60459,0,1,0,0,0,0,0,"22.49,1.643,-22.01",0,1
,3148002,,3148,1,60460,0,1,0,0,0,0,0,"21.93,1.643,-26.18",0,1
,3148003,,3148,1,60461,0,1,0,0,0,0,0,"26.62,1.643,-21.36",0,1
,3148004,,3148,1,60462,0,1,0,0,0,0,0,"25.36,1.643,-27.95",0,1
,3148005,,3148,1,60463,0,1,0,0,0,0,0,"28.42,1.643,-25.13",0,1
,3148006,,3148,1,30680,0,1,0,0,0,0,0,"6.550,0.112,-5.3821",-44,1
,3148007,,3148,1,30681,0,1,0,0,0,0,0,"25.01,1.643,-24.628",0,1
,3148010,,3148,4,1122,0,1,0,0,0,0,0,"17.38,1.65,-16.6901",-44,1
,3148011,,3148,1,60473,0,1,0,0,0,0,0,"35.51,1.87,-31.7371",0,1
,3148012,,3148,1,60474,0,1,0,0,0,0,0,"32.48,1.64,-21.4097",0,1
,3148013,,3148,1,60475,0,1,0,0,0,0,0,"13.55,1.643,-23.190",0,1
,3148014,,3148,1,60476,0,1,0,0,0,0,0,"-6.98,0.066,10.1491",0,1
,3148015,,3148,1,60477,0,1,0,0,0,0,0,"-11.8,0.066,0.17103",0,1
,3148016,,3148,1,60478,0,1,0,0,0,0,0,"-24.2,2.931,24.5601",0,1
,3148017,,3148,1,60479,0,1,0,0,0,0,0,"-40.9,2.527,20.9101",0,1
,3148018,,3148,1,60480,0,1,0,0,0,0,0,"-2.30,0.066,13.6131",0,1
,3148019,,3148,1,60481,0,1,0,0,0,0,0,"-36.3,2.527,16.9801",0,1
,3148020,,3148,2,200823,1,1,1,0,0,0,59,,0,1
,3148021,,3148,2,200824,2,1,1,0,0,0,59,,0,1
,3148022,,3148,1,30706,0,1,0,0,0,0,0,"17.03,1.644,-15.571",45,1
,3149001,欧斯秘境,2001,1,50070,0,1,0,0,0,0,0,"11.8,1.8,-93.43",0,1
,3149002,欧斯家族守卫,3149,2,200740,1,0,0,0,0,0,72, ,0,1
,3149004,欧斯家族守卫,3149,2,200740,3,0,0,0,0,0,72, ,0,1
,3149007,欧斯家族陷阱2,3149,1,30687,0,0,0,0,0,0,0,"57.93,-0.016,8.84",0,1
,3149008,欧斯家族陷阱3,3149,1,30688,0,1,0,0,0,0,0,"82.97,-8.07,12.12",0,1
,3149009,欧斯家族陷阱4,3149,1,30689,0,0,0,0,0,0,0,"84.67,-7.36,24.05",7.586,1
,3149010,欧斯家族陷阱5,3149,1,30690,0,1,0,0,0,0,0,"85.22,-8.46,6.46",0,1
,3149011,光墙,3149,4,1123,0,1,0,0,0,0,0,"82.21,-9.41,11.856",6.075,1
,3149012,采集1,3149,1,60482,0,0,0,0,0,0,0,"31.43,-7.846,-4.48",0,1
,3149013,采集2,3149,1,60483,0,0,0,0,0,0,0,"33.78,-7.92,-3.484",0,1
,3149014,采集3,3149,1,60484,0,1,0,0,0,0,0,"39.632,-8.83,-1.89",0,1
,3149015,采集4,3149,1,60485,0,0,0,0,0,0,0,"79.892,-8.816,25.746",0,1
,3149016,采集5,3149,1,60486,0,0,0,0,0,0,0,"79.18,-9.007,35.99",0,1
,3149017,采集6,3149,1,60487,0,0,0,0,0,0,0,"88.46,-7.728,45.67",0,1
,3149018,密码墙,3149,4,1134,0,0,0,0,0,0,0,"57.8,-11.23,-4.5",-97.686,1
,3150001,,3150,2,200759,1,1,0,0,0,0,53,,0,1
,3150002,,3150,2,200760,2,1,0,0,0,0,53,,0,1
,3150003,,3150,2,200761,3,1,0,0,0,0,53,,0,1
,3150004,,3150,2,200762,4,1,0,0,0,0,53,,0,1
,3150005,,3150,2,200763,6,1,0,0,0,0,53,,0,1
,3150006,,3150,2,200764,5,1,0,0,0,0,53,,0,1
,3150007,,3150,2,200765,7,1,0,0,0,0,53,,0,1
,3150008,秘法魔箱,3150,2,200766,8,1,0,0,0,0,53,,0,1
,3150009,秘法魔箱,3150,2,200766,9,1,0,0,0,0,53,,0,1
,3150010,秘法魔箱,3150,2,200766,10,1,0,0,0,0,53,,0,1
,3150011,秘法魔箱,3150,2,200766,11,1,0,0,0,0,53,,0,1
,3150012,秘法魔箱,3150,2,200766,12,1,0,0,0,0,53,,0,1
,3150013,秘法魔箱,3150,2,200766,13,1,0,0,0,0,53,,0,1
,3150014,尤金妮娅的宝箱,3150,1,40329,0,1,0,0,0,0,0,"-48.908,0.03,29.013",180.08,1
,3150015,尤金妮娅的宝箱,3150,1,40330,0,1,0,0,0,0,0,"-59.174,0.03,25.334",148.31,1
,3150016,尤金妮娅的宝箱,3150,1,40331,0,1,0,0,0,0,0,"-70.974,0.41,10.286",-41.81,1
,3150017,尤金妮娅的宝箱,3150,1,40340,0,1,0,0,0,0,0,"-85.184,0.03,11.261",77.017,1
,3150018,尤金妮娅的宝箱,3150,1,40341,0,1,0,0,0,0,0,"-49.602,0.03,40.601",-131.1,1
,3150019,尤金妮娅的宝箱,3150,1,40342,0,1,0,0,0,0,0,"-65.883,0.03,47.021",146.31,1
,3150020,尤金妮娅的宝箱,3150,1,40343,0,1,0,0,0,0,0,,0,1
,3150021,尤金妮娅的宝箱,3150,1,40344,0,1,0,0,0,0,0,,0,1
,3150022,尤金妮娅的宝箱,3150,1,40345,0,1,0,0,0,0,0,,0,1
,3150023,尤金妮娅的宝箱,3150,1,40346,0,1,0,0,0,0,0,,0,1
,3150024,尤金妮娅的宝箱,3150,1,40347,0,1,0,0,0,0,0,,0,1
,3150025,空气墙,3150,4,1128,0,1,0,0,0,0,0,"-37.30,0.03,15.635",-57.945,1
,3151001,左相府宝箱,3151,1,21005,0,1,0,0,0,0,0,0,0,1
,3151002,左相府宝箱,3151,1,21005,0,1,0,0,0,0,0,0,0,1
,3151003,左相府宝箱,3151,1,21005,0,1,0,0,0,0,0,0,0,1
,3151004,左相府宝箱,3151,1,21005,0,1,0,0,0,0,0,0,0,1
,3151005,左相府宝箱,3151,1,21007,0,1,0,0,0,0,0,"-15.60,-1.58,14.90",182.96,1
,3151006,左相府宝箱,3151,1,21008,0,1,0,0,0,0,0,"-22.66,-1.58,11.64",361.5,1
,3151007,左相府宝箱,3151,1,21009,0,1,0,0,0,0,0,"-12.17,6.377,40.36",180.5,1
,3151008,左相府宝箱,3151,1,21010,0,1,0,0,0,0,0,"-26.3,6.37,40.94",185.4,1
