,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,3048006,3048,6,"721.2402,10.88667,185.2062","0,90,0","759.8693,10.78782,129.554",0.5,5,5,360,0,1.8,500,2000,
,3048007,3048,7,"745.5798,12.81107,203.7574","0,180,0","759.8693,10.78782,129.5462",1,4,4,360,0,0,500,2000,
,3048008,3048,8,"705.25,12.657,189.69","0,150,0","720.77,10.849,185.72",1,7,7,360,0,0,500,2000,
,3048001,3048,1,"801.28,13.0401,73.68","0,0,0","820.73,12.5,88.26",0.5,3,3,20,0,0,500,2000,"808.675,13.04,74.22;797.253,13.04,77.078;801.274,13.04,73.656;808.754,13.04,74.246;"
,3048002,3048,2,"787.08,11,90.04","0,160,0","820.73,12.5,88.26",1,7,7,360,0,0,500,2000,
,3048009,3048,9,"748.73,10.82,172.03","0,0,0","765.344,10.471,129.849",0.5,5,5,80,0,0,1000,2500,"751.407,10.814,172.747;757.439,10.814,181.477;754.359,10.816,192.67;"
,3031010,3031,10,"-14.64,0.02471924,7.58","0,0,0","-8.8,0.02471924,1.6",0.5,7,7,360,0,0,1,1,"-20.191,0.025,12.152;-27.506,0.025,12.286;-32.537,0.025,15.273;-44.107,0.025,19.035;-51.124,0.025,25.001;-59.599,0.025,20.985;"
,3031011,3031,11,"-49.92,0.104,21.73","0,232.983,0","-8.800079,-0.031,1.561508",1.2,3,3,360,0,0,500,2000,"-57.789,-0.082,22.947;-50.881,0.137,22.349;"
,3031012,3031,12,"-58.9,0.104,19.31","0,142.983,0","-8.80471,-0.013,1.499357",1.2,3,3,360,0,0,500,2000,"-49.05,0.035,26.656;-59.776,1.34,18.178;"
,3031013,3031,13,"-73.93,0.02473831,15.02","0,99.48998,0","-8.815437,0.02473831,1.527573",0,7,7,360,0,0,500,2000,
,3031014,3031,14,"-65.41,0.08,40.32","0,220.7,0","-74.18047,0.07999998,33.42044",0,7,7,360,0,0,500,2000,
,3031015,3031,15,"-86.21,0.08,11.3","0,74.63999,0","-8.741577,0.0247345,1.420324",0,7,7,360,0,0,500,2000,
,3031016,3031,16,"-83.42638,0.03260824,11.62","0,81.245,0","-64.35254,0.02472305,17.29093",1,5,5,360,0,0,500,2000,
,3031017,3031,17,"-49.57,0.02473068,23.68","11.18245,121.9195,1.859089","-40.77693,0.024,18.20264",1,7,7,360,0,0,500,2000,
,3031018,3031,18,"-77.54,0.02471924,16.26051","348.5006,91.36887,0.3261315","-66.02576,0.024,17.29572",1,7,7,360,0,0,500,2000,
,3031019,3031,19,"-59.21883,0.02472687,40.44333","357.1732,251.8154,357.8541","-69.2487,0.024,37.14865",1,7,7,360,0,0,500,2000,
,3031020,3031,20,"-49.57,0.02473068,23.68","11.18245,121.9195,1.859089","-40.77693,0.024,18.20264",1,0,0,360,0,0,500,2000,
,3031021,3031,21,"-77.54,0.02471924,16.26051","348.5006,91.36887,0.3261315","-66.02576,0.024,17.29572",1,0,0,360,0,0,500,2000,
,3031022,3031,22,"-70.91,0.3109169,44.18","0,180,0","-65.91,0.04091689,17.296",1,3,3,360,0,0,500,2000,
,3031023,3031,23,"-61.87569,0.02472305,47.47","0,180,0","-65.88569,0.02472305,17.32",1,3,3,360,0,0,500,2000,
,3031024,3031,24,"-50.39,0.02472687,37.76","0,270,0","-65.89,0.02472687,17.27999",1,3,3,360,0,0,500,2000,
,3031025,3031,25,"-74.99255,0.02472687,14.34316","0,0,0","-65.88255,0.02472687,17.22316",1,5,5,360,0,0,500,2000,
,3031002,3031,2,"-18.88,0.02472305,11.64","0,109.517,0","-8.935004,0.02472305,1.508471",0,3,3,360,0,0,500,2000,
,3031003,3031,3,"-49.92,0.104,21.73","0,232.983,0","-40.52841,0.52,16.4501",1.2,3,3,360,0,0,500,2000,"-57.789,-0.082,22.947;-50.881,0.137,22.349;"
,3031004,3031,4,"-58.9,0.104,19.31","0,142.983,0","-40.85111,-0.013,16.65033",1.2,3,3,360,0,0,500,2000,"-52.165,1.34,24.672;-59.776,1.34,18.178;"
,3031005,3031,5,"-73.93,0.02473831,15.02","0,99.48998,0","-40.76994,0.02473831,16.63483",0,7,7,360,0,0,500,2000,
,3031006,3031,6,"-59.61,0.03,25.55","0,124.14,0","-8.89,0.02471161,1.55",0,5,5,360,0,0,500,2000,
,3031007,3031,7,"-43.403,0.07,22.948","0,222.902,0","-8.730122,0.02474213,1.491816",0,5,5,360,0,0,500,2000,
,3031008,3031,8,"-83.45,0.03,18.41","0,92.31027,0","-40.8905,0.02474213,16.50569",0,5,5,360,0,0,500,2000,
,3031009,3031,9,"-65.41,0.08,40.32","0,220.7,0","-63.92,0.07999998,39.33",0,7,7,360,0,0,500,2000,
,3032001,3032,1,"-18.8,-4.25,-1.57","0,0,0","6.82,0,-1.97",0.5,7,7,80,0,1.8,500,2000,"-15.163,-4.174,-1.552;-19.052,-4.154,-1.541;-19.055,-4.588,-10.945;"
,3032002,3032,2,"-19.091,-4.25,-42.449","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-14.382,-4.297,-42.559;-14.36,-3.97,-48.289;"
,3032003,3032,3,"-38.88,-12.75,-68","0,90,0","6.820007,0,-1.969986",0.5,7,7,360,0,1.8,500,2000,
,3032004,3032,4,"-85.4,-17,-57.79","0,0,0","-56.09,-12.75,-52.34",0.5,7,7,80,0,1.8,4000,4000,"-85.428,-17.599,-50.594;-85.502,-17.081,-60.273;"
,3032005,3032,5,"-85.3,-17,-34.64","0,180,0","-56.09,-12.75,-52.34",0.5,7,7,360,0,1.8,500,2000,
,3032006,3032,6,"-56.25016,-12.10168,-24.06501","0,180,0","-56.09,-12.75,-52.34",1,7,7,360,0,1.8,500,2000,
,3032007,3032,7,"-55.85,-4.222,53.56","0,180,0","-56.045,-4.25,45.425",0.5,7,7,360,0,1.8,500,2000,
,3032008,3032,8,"-78.65,-16.94,-39.27","0,-130.9,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3032009,3032,9,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3032010,3032,10,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3032011,3032,11,"-14.03783,-8.499989,-66.83125","0,270,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3032012,3032,12,"-14.46965,-4.249985,-44.57534","0,180,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3032013,3032,13,"-61.3452,-4.250004,40.52914","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-51.363,-4.25,40.471;-61.17,-4.25,40.53;"
,3032014,3032,14,"-51.01225,-4.249996,48.52694","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.404,-4.25,48.352;-51.129,-4.25,48.469;"
,3032015,3032,15,"-61.69543,-4.25,56.52473","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-50.896,-4.25,56.467;-61.754,-4.25,56.467;"
,3032016,3032,16,"-50.83731,-4.25,64.5225","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.695,-4.25,64.289;-50.896,-4.25,64.406;"
,3032017,3032,17,"0.9728546,0,-1.290874","0,90,0","10.41286,0,-1.290875",1,5,5,360,0,0,500,2000,
,3032018,3032,18,"-18.70522,-4.249985,-9.802152","0,0,0","10.41278,0.02801514,-1.312152",1,5,5,360,0,0,500,2000,
,3032019,3032,19,"-10.07347,-4.249998,-5.241945","0,0,0","6.820001,0,-1.97",1,3,3,360,0,0,500,2000,
,3032020,3032,20,"-50.92163,-12.75,-5.934869","0,0,0","-56.09,-12.75,-52.34",1,3,3,360,0,0,500,2000,
,3032021,3032,21,"-78.65,-16.94,-39.27","0,-59,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3033001,3033,1,"445.0745,0.05508804,154.0397","0,120,0","450.0045,0.05508804,150.1297",1,1.5,1.5,360,1,1.8,500,2000,
,3033002,3033,2,"454.9409,0.05509281,154.1177","0,240,0","450.0209,0.05509281,150.1077",1,1.5,1.5,360,1,1.8,500,2000,
,3033003,3033,3,"445.0905,0.05508614,145.7748","0,60,0","450.0905,0.05508614,150.0748",1,1.5,1.5,360,1,1.8,500,2000,
,3033004,3033,4,"454.938,0.05509186,145.7948","0,300,0","450.0381,0.05509186,150.1348",1,1.5,1.5,360,1,1.8,500,2000,
,3034001,3034,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3034002,3034,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,3000,3000,"-170.69,-21.23,-29.22;-170.85,-21.17,-14.53;"
,3034004,3034,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3034005,3034,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3034008,3034,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3035002,3035,2,"41.55149,-2.13,22.24761","0,0,0","31.89149,0.05999994,-10.86239",0.5,7,7,80,0,1.8,500,2000,"40.527,-2.087,24.112;37.898,-2.106,22.869;37.9,-2.086,20.82;40.531,-2.067,20.24;42.492,-2.106,21.522;"
,3035003,3035,3,"42.17,-2.91,31.7","0,0,0","31.87,0.05999994,-10.84",0.25,2,6,360,0,0,500,2000,
,3035005,3035,5,"7.945108,-2.12796,43.58","0,180,0","22.16206,-3.86596,29.89433",0.5,7,7,360,0,0,500,2000,
,3035006,3035,6,"17.14,-3.4527,71.15","0,175,0","18.71336,-3.421239,60.67936",0.5,5.5,5.5,360,0,0,500,2000,
,3036001,3036,1,"-19.17,-4.249987,-3.77","0,0,0","5.049999,0.03001308,-1.89",0.5,7,7,80,0,2,500,2000,"-15.163,-4.174,-1.552;-19.052,-4.154,-1.541;-19.055,-4.588,-10.945;"
,3036002,3036,2,"-13.94,-8.35,-66.72","0,90,0","5.05,0.03001308,-1.889984",1,7,7,80,0,0,2000,2000,"-14.35,-8.366,-67.58;-14.35,-8.366,-67.58;-14.35,-8.366,-67.58;-14.35,-8.366,-67.58;-14.35,-8.366,-67.58;"
,3036003,3036,3,"-14.4,-4.249987,-43.1","0,0,0","5.049999,0.03001308,-1.889999",0.5,7,7,80,0,2,500,2000,"-19.219,-4.25,-42.952;-18.826,-4.25,-37.898;-19.184,-4.25,-42.858;-14.307,-4.25,-42.533;-14.084,-4.25,-47.286;"
,3036004,3036,4,"-37.49586,-12.74441,-67.684","0,0,0","5.049999,0.03001308,-1.889999",0.5,7,7,80,0,2,500,2000,"-31.89,-12.744,-68.068;-45.298,-12.744,-68.021;"
,3036005,3036,5,"-56.26398,-12.74442,-52.38131","0,180,0","-56.31398,-12.74442,-66.58131",1,7,7,360,0,0,500,2000,
,3036006,3036,6,"-85.5866,-17.02,-57.48241","0,0,0","-56.31398,-12.74442,-66.58131",0.5,7,7,80,0,2,500,2000,"-86.152,-17.02,-44.305;-85.569,-17.02,-56.758;-81.08,-17.02,-56.607;"
,3036007,3036,7,"-85.42,-17.02,-25.64","0,180,0","-56.31398,-12.74442,-66.58131",1,7,7,360,0,0,500,2000,
,3036008,3036,8,"-56.67576,-4.250004,28.66418","0,120,0","-56.26576,-8.360004,10.29418",1,7,7,360,0,0,500,2000,
,3037001,3037,1,"445.0745,0.05508804,154.0397","0,120,0","450.0045,0.05508804,150.1297",1,1.5,1.5,360,1,1.8,500,2000,
,3037002,3037,2,"454.9409,0.05509281,154.1177","0,240,0","450.0209,0.05509281,150.1077",1,1.5,1.5,360,1,1.8,500,2000,
,3037003,3037,3,"445.0905,0.05508614,145.7748","0,60,0","450.0905,0.05508614,150.0748",1,1.5,1.5,360,1,1.8,500,2000,
,3037004,3037,4,"454.938,0.05509186,145.7948","0,300,0","450.0381,0.05509186,150.1348",1,1.5,1.5,360,1,1.8,500,2000,
,3039001,3039,1,"-15.31,3.39,19.4","0,180,0","-17.528,8.881001,35.721",0.4,5,5,80,0,0.8,2000,2000,"-15.314,3.389,18.856;-15.855,3.389,19.4;-15.308,3.389,19.944;-14.751,3.389,19.395;-15.314,3.389,18.857;"
,3039002,3039,2,"-21.72,1.039,-4.31","0,90,0","-17.52999,8.889,35.72013",0.5,5,5,80,0,0.8,1000,1000,"-20.054,1.035,-5.383;-15.75,1.031,-5.417;-15.78,1.035,2.388;"
,3039004,3039,4,"-39.44,4.317,-1.65","0,0,0","-17.53,8.884,35.727",0.5,5,5,80,0,0.8,2500,2500,"-39.353,4.318,6.885;-39.407,3.376,-6.82;"
,3039005,3039,5,"-32.41,4.469,35.74","0,180,0","-36.82,4.379,25.45",1,7,7,360,0,0,500,2000,
,3040009,3040,9,"41,0.1,42","0,0,0","47.72,0.08,19.22",0.5,5,5,80,0,0,2000,2000,"50,0.1,31;41,0.1,42;"
,3040010,3040,10,"38.28,0.1,44.85","0,0,0","47.72,0.08,19.22",0.5,5,5,80,0,0,2000,2000,"34.69,0.11,41.56;39.09,0.08,50.71"
,3040011,3040,11,"66.86,0.16,67.23","0,0,0","47.72,0.08,19.22",0.5,5,5,80,0,0,2000,2000,"66.86,0.16,67.23;60.42,0.12,69.76;54.07,0.08,70.01"
,3040012,3040,12,"70.6,0.1,56.6","0,0,0","62.46,0.16,59.95",0.5,7,7,360,0,0,500,2000,
,3041001,3041,1,"19.53,0.173,21.09","0,170,0","23.78777,0.471,4.659716",0.5,5,5,80,0,0,2000,2000,"19.935,0.164,19.104;21.687,0.164,9.907;"
,3041003,3041,3,"-10.55857,3.578,7.813965","0,180,0","23.78143,0.4680002,4.643965",0.5,5,5,80,0,0,1000,2000,"-10.825,3.581,6.319;-14.667,3.589,-2.463;"
,3041004,3041,4,"-9.4,1.728304,-11.38","0,0,0","23.787,0.468304,4.654",0.4,6,6,80,0,0,1500,1500,"-8.836,1.728,-11.384;-9.401,1.728,-10.819;-9.965,1.728,-11.373;-9.397,1.728,-11.939;-8.833,1.728,-11.386;"
,3041005,3041,5,"15.80516,-1.94,-11.08167","0,270,0","4.315143,-2.134,-10.92167",1,7,7,360,0,0,500,2000,
,3042001,3042,1,"-18.90793,-1.494552,2.678505","0,0,0","-8.97246,-2.665773,0.5350533",0.5,2,5,360,0,0,500,2000,
,3042002,3042,2,"-15.4,0.5135364,24.16","0,0,0","-8.97246,-2.665773,0.5350533",0.5,2,5,360,0,0,500,2000,
,3042003,3042,3,"-25.95,0.5099478,27.64","0,0,0","-8.97246,-2.665773,0.5350533",0.5,2,5,360,0,0,500,2000,
,3042004,3042,4,"-24.445,2.599948,48.95","0,180,0","-24.645,0.5099478,36.37",0.5,7,7,360,0,0,500,2000,
,3042005,3042,5,"-18.90793,-1.494552,2.678505","0,0,0","-8.97246,-2.665773,0.5350533",0.5,5,5,80,0,1,500,2000,
,3042006,3042,6,"-18.00147,0.5135364,21.60004","0,0,0","-8.97246,-2.665773,0.5350533",0.5,5,5,80,0,1,500,2000,"-15.223,-1.299,16.598;-20.091,-1.621,16.146;-17.952,0.516,22.087;"
,3042007,3042,7,"-24.4,0.5099478,27.2","0,0,0","-8.97246,-2.665773,0.5350533",0.5,5,5,80,0,1,500,2000,"-14.335,0.525,28.094;-17.148,0.496,24.035;-24.544,0.522,27.474;"
,3042008,3042,8,"-16.82,0.5135,28.88","0,225,0","-16.24,0.51,23.03",0.5,5,5,360,0,1,500,2000,
,3042009,3042,9,"-24.60746,2.598196,44.48094","0,0,0","-17.77746,0.628196,23.66094",0.5,5,5,360,0,0,500,2000,"-15.933,1.933,53.734;-24.971,2.769,43.03;-33.44,1.105,51.22;-25.06,2.806,42.71;-25.193,0.51,32.039;"
,3042010,3042,10,"-24.41,0.506279,28.2","0,0,0","-16.18,0.621279,23.045",0.5,5,5,80,0,0,500,2000,"-24.771,0.5,38.111;-24.213,0.5,27.938;-24.709,0.5,38.297;"
,3042011,3042,11,"-24.63174,2.598194,46.53","0,180,0","-16.16174,0.6181941,25.21",1,5,5,360,0,0,500,2000,
,3042012,3042,12,"-31.71,2.607315,57.34","0,180,0","-16.24,0.51,23.03",0.5,4,4,360,0,1,500,2000,
,3042013,3042,13,"-31.71,2.607315,57.34","0,225,0","-16.24,0.51,23.03",0.5,4,4,360,0,1,500,2000,
,3043005,3043,5,"-25.25,10.47505,2.37","0,0,0","-26.32,10.47505,8.62",1,5,5,360,0,0,500,2000,
,3043001,3043,1,"2.341,2.453,9.079","0,0,0","2.183,3.072,-0.9510002",0.5,4,4,80,0,0,3000,3000,"5.521,2.484,8.896;-0.864,2.324,8.736;"
,3043002,3043,2,"-7.232,6.723,8.431","0,0,0","2.183,3.072,-0.9510002",0.5,4,4,80,0,0,3000,3000,"-1.951,6.958,17.305;-7.232,6.723,8.431;"
,3043003,3043,3,"-9.813,7.875,6.811","0,0,0","2.183001,3.072,-0.9510002",0.5,4,4,80,0,0,3000,3000,"-16.89,6.913,15.07;-9.813,7.875,6.811;"
,3044001,3044,1,"1062.57,-2.389572,140.53","0,0,0","1082.31,-4.049572,139.25",0.5,5,5,80,0,1.8,500,2000,"1062.363,-2.39,148.383;1062.437,-2.39,141.145;1068.989,-2.39,140.88;"
,3044002,3044,2,"1061.296,-2.38957,152.0699","0,0,0","1082.31,-4.049572,139.25",1,3,3,360,0,0,500,2000,
,3045001,3045,1,"801.28,13.0401,73.68","0,0,0","820.73,12.5,88.26",0.5,3,3,20,0,0,500,2000,"808.675,13.04,74.22;797.253,13.04,77.078;801.274,13.04,73.656;808.754,13.04,74.246;"
,3045002,3045,2,"787.08,11,90.04","0,180,0","820.73,12.5,88.26",1,7,7,360,0,0,500,2000,
,3045003,3045,3,"787.29,11,116.63","0,0,0","820.73,12.5,88.26",0.5,5,5,80,0,1.8,500,2000,"778.074,11,126.936;787.309,11,116.704;792.034,11,126.538;"
,3045004,3045,4,"744.04,11.78782,140.74","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"738.203,11.773,140.578;743.971,11.8,140.671;744.016,11.552,134.583;"
,3045005,3045,5,"760.8444,11.23618,163.992","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"752.21,11.236,154.23;760.835,11.236,164.038;762.32,11.236,175.371;"
,3045006,3045,6,"756.5549,10.79408,178.9387","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"749.215,10.794,172.229;756.812,10.794,186.201;750.109,12.4,183.406;"
,3045007,3045,7,"733.5,10.83932,182.97","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"745.342,10.839,172.352;747.25,12.411,179.174;734.016,10.839,182.95;745.253,10.839,172.256;"
,3045008,3045,8,"705.56,12.71187,185.48","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"714.256,12.712,185.428;706.029,12.712,185.534;705.821,12.712,193.761;"
,3045009,3045,9,"745.5798,12.81107,203.7574","0,180,0","759.8693,10.78782,129.5462",1,4,4,360,0,0,500,2000,
,3045010,3045,10,"744.6074,11.78782,133.1667","0,0,0","759.8693,10.78782,129.554",0.5,5,5,80,0,1.8,500,2000,"744.494,11.788,136.564;744.437,11.788,132.714;750.552,11.788,130.053;744.721,11.788,133.11;"
,3045011,3045,11,"747.4573,10.76,172.6708","0,0,0","759.8693,10.78782,129.554",0.5,5,5,20,0,1.8,500,2000,"741.944,10.76,172.672;745.212,10.76,178.638;749.556,10.76,172.642;"
,3045012,3045,12,"721.2402,10.88667,185.2062","0,90,0","759.8693,10.78782,129.554",0.5,5,5,360,0,1.8,500,2000,
,3045013,3045,13,"745.7,12.85,200.1","0,180,0","759.88,10.86,129.58",0.5,5,5,360,0,0,500,2000,
,3045014,3045,14,"705.59,12.71187,190.36","0,125,0","709.0269,12.71187,179.9086",1,7,7,360,0,0,500,2000,
,3045015,3045,15,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,3045016,3045,16,"734.18,10.82,186.19","0,49,0","762.64,11.1,168.42",0,7,7,360,0,0,500,2000,
,3045017,3045,17,"737.5218,11.86,141.9231","0,0,0","759.8693,10.78782,129.5462",1,3,3,360,0,0,500,2000,
,3045018,3045,18,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,3046001,3046,1,"39.33202,8.694517,93.44954","0,180,0","39.24202,14.19452,59.79954",1,7,7,360,0,0,500,2000,
,3046002,3046,2,"34.01937,8.694517,107.7518","0,0,0","39.24202,14.19452,59.79954",0.5,5,5,80,0,1.8,4000,4000,"33.928,8.718,99.759;33.96,8.693,108.111;"
,3046003,3046,3,"44.84,8.694517,99.79","0,0,0","39.24202,14.19452,59.79954",0.5,5,5,80,0,1.8,4000,4000,"45.079,8.695,108.483;44.816,8.695,100.291;"
,3046004,3046,4,"39.37792,10.68819,118.5619","0,200,0","39.24202,14.19452,59.79952",1,4,4,360,0,0,500,2000,
,3047001,3047,1,"-23.12,-1.5,14.68","0,0,0","-9.515365,-2.665773,-0.1148548",0.5,5,5,80,0,0,2000,2000,"-22.98,-1.5,14.68;-25.26,-1.5,7.72;-20.73,-1.5,3.27;"
,3047002,3047,2,"-28.3,-1.61,12.27","0,128.13,0","-9.515366,-2.665773,-0.1148548",0.5,5,5,360,0,0,2000,2000,
,3047003,3047,3,"-17,0.51,24.5","0,359.1,0","-9.515366,-2.665773,-0.1148548",0.5,5,5,80,0,0,2500,2500,"-17.015,0.51,25.031;-16.505,0.51,24.517;-16.99,0.51,24.02;-17.499,0.51,24.484;-17.039,0.508,25.02;"
,3047004,3047,4,"-24.1,0.51,31.8","0,180,0","-9.515365,-2.665773,-0.1148548",0.5,5,5,80,0,0,2500,2500,"-23.014,0.51,32.548;-25.819,0.51,28.9;"
,3047005,3047,5,"-24.61,2.5,47.17","0,177.8,0","-24.85636,0.49,38.73432",0,6,6,360,0,0,0,0,
,3049001,3049,1,"801.28,13.0401,73.68","0,0,0","820.73,12.5,88.26",0.5,3,3,20,0,0,500,2000,"808.675,13.04,74.22;797.253,13.04,77.078;801.274,13.04,73.656;808.754,13.04,74.246;"
,3049002,3049,2,"787.08,11,90.04","0,180,0","820.73,12.5,88.26",1,7,7,360,0,0,500,2000,
,3049003,3049,3,"787.29,11,116.63","0,0,0","820.73,12.5,88.26",0.5,5,5,80,0,1.8,500,2000,"778.074,11,126.936;787.309,11,116.704;792.034,11,126.538;"
,3049004,3049,4,"744.04,11.78782,140.74","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"738.203,11.773,140.578;743.971,11.8,140.671;744.016,11.552,134.583;"
,3049005,3049,5,"760.8444,11.23618,163.992","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"752.21,11.236,154.23;760.835,11.236,164.038;762.32,11.236,175.371;"
,3049006,3049,6,"756.5549,10.79408,178.9387","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"749.215,10.794,172.229;756.812,10.794,186.201;750.109,12.4,183.406;"
,3049007,3049,7,"733.5,10.83932,182.97","0,0,0","759.8693,10.78782,129.5462",0.5,3,3,20,0,0,500,2000,"745.342,10.839,172.352;747.25,12.411,179.174;734.016,10.839,182.95;745.253,10.839,172.256;"
,3049008,3049,8,"705.56,12.71187,185.48","0,0,0","759.8693,10.78782,129.5462",0.5,5,5,80,0,1.8,500,2000,"714.256,12.712,185.428;706.029,12.712,185.534;705.821,12.712,193.761;"
,3049009,3049,9,"745.5798,12.81107,203.7574","0,180,0","759.8693,10.78782,129.5462",1,4,4,360,0,0,500,2000,
,3049010,3049,10,"744.6074,11.78782,133.1667","0,0,0","759.8693,10.78782,129.554",0.5,5,5,80,0,1.8,500,2000,"744.494,11.788,136.564;744.437,11.788,132.714;750.552,11.788,130.053;744.721,11.788,133.11;"
,3049011,3049,11,"747.4573,10.76,172.6708","0,0,0","759.8693,10.78782,129.554",0.5,5,5,20,0,1.8,500,2000,"741.944,10.76,172.672;745.212,10.76,178.638;749.556,10.76,172.642;"
,3049012,3049,12,"721.2402,10.88667,185.2062","0,90,0","759.8693,10.78782,129.554",0.5,5,5,360,0,1.8,500,2000,
,3049013,3049,13,"745.7,12.85,200.1","0,180,0","759.88,10.86,129.58",0.5,5,5,360,0,0,500,2000,
,3049014,3049,14,"705.59,12.71187,190.36","0,125,0","709.0269,12.71187,179.9086",1,7,7,360,0,0,500,2000,
,3049015,3049,15,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,3049016,3049,16,"734.18,10.82,186.19","0,49,0","762.64,11.1,168.42",0,7,7,360,0,0,500,2000,
,3049017,3049,17,"737.5218,11.86,141.9231","0,0,0","759.8693,10.78782,129.5462",1,3,3,360,0,0,500,2000,
,3049018,3049,18,"745.6,12.82,203.72","0,179.03,0","762.64,11.1,168.42",0,5,5,360,0,0,500,2000,
,3050001,3050,1,"39.33202,8.694517,93.44954","0,180,0","39.24202,14.19452,59.79954",1,7,7,360,0,0,500,2000,
,3050002,3050,2,"34.01937,8.694517,107.7518","0,0,0","39.24202,14.19452,59.79954",0.5,5,5,80,0,1.8,500,2000,"33.928,8.718,99.759;33.96,8.693,108.111;"
,3050003,3050,3,"44.84,8.694517,99.79","0,0,0","39.24202,14.19452,59.79954",0.5,5,5,80,0,1.8,500,2000,"45.079,8.695,108.483;44.816,8.695,100.291;"
,3050004,3050,4,"39.37792,10.68819,118.5619","0,200,0","39.24202,14.19452,59.79954",1,4,4,360,0,0,500,2000,
,3051001,3051,1,"57.2,25.75037,47.387","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051002,3051,2,"57.2,25.75034,68.49","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051003,3051,3,"57.1,25.75034,88.89","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051004,3051,4,"32.91231,22.87184,68.4","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051005,3051,5,"6.9,22.87183,70.37","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051006,3051,6,"-14.9417,22.87184,68.6","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051007,3051,7,"-39.85,22.87183,65.27","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051008,3051,8,"-55.14255,23.28841,68.6","0,90,0","67,25.75037,68.88701",1,3,3,360,0,0,500,2000,
,3051009,3051,9,"-68.8,23.28891,49.77197","0,0,0","-80.7,23.28891,69.37196",1,3,3,360,0,0,500,2000,
,3051010,3051,10,"-72.37,20.6434,23.01","0,30,0","-80.7,23.28891,69.37196",1,3,3,360,0,0,500,2000,
,3051011,3051,11,"-72.23,21.0503,8.01","0,0,0","-80.7,23.28891,69.37196",1,3,3,360,0,0,500,2000,
,3051012,3051,12,"-70.58,23.3434,83.71","0,180,0","-80.7,23.28891,69.37196",1,3,3,360,0,0,500,2000,
,3051013,3051,13,"-65.3334,20.67673,111.6","0,210,0","-80.7,23.28891,69.37196",1,3,3,360,0,0,500,2000,
,3051014,3051,14,"-69,20.7462,135.9","0,180,0","-80.7,23.28891,69.37196",1,3,3,360,0,0,500,2000,
,3051015,3051,15,"-96.5,25.29442,68.3","0,90,0","-80.7,23.28891,69.37196",1,3,3,360,0,0,500,2000,
