,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1000430,15820,1536,1536,614,614,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000431,15820,1536,1536,614,614,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000432,5160,1646,1646,658,658,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000433,18200,1717,1717,686,686,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000434,18200,1717,1717,686,686,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000435,29073,1803,1803,721,721,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000436,9691,1803,1803,721,721,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000437,19382,1803,1803,721,721,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000438,21963,2015,2015,806,806,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000439,17570,2015,2015,806,806,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000440,17570,2015,2015,806,806,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000441,30252,2106,2106,842,842,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000442,23271,2106,2106,842,842,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000443,32250,2215,2215,886,886,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000444,24808,2215,2215,886,886,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000445,26388,2325,2325,930,930,0,0,0,0,0,10000,1000,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000446,26388,2325,2325,930,930,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000447,26388,2325,2325,930,930,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000448,33630,2437,2437,974,974,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000449,28025,2437,2437,974,974,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000450,28025,2437,2437,974,974,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000451,59204,2541,2541,1016,1016,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000452,38482,2541,2541,1016,1016,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000453,29602,2541,2541,1016,1016,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000454,23681,2541,2541,1016,1016,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000455,31234,2647,2647,1058,1058,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000456,31234,2647,2647,1058,1058,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000457,31234,2647,2647,1058,1058,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000458,32910,2754,2754,1101,1101,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000459,19746,2754,2754,1101,1101,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000460,32910,2754,2754,1101,1101,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000461,51963,2863,2863,1145,1145,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000462,20785,2863,2863,1145,1145,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000463,20785,2863,2863,1145,1145,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000464,70119,3816,3816,1526,1526,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000465,23373,3816,3816,1526,1526,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000466,47963,3868,3868,1547,1547,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000467,57555,3868,3868,1547,1547,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000468,122957,3919,3919,1567,1567,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000469,122957,3919,3919,1567,1567,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000470,127475,4015,4015,1606,1606,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000471,158517,4112,4112,1644,1644,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000472,136760,4208,4208,1683,1683,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000473,141492,4304,4304,1721,1721,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000474,185892,4659,4659,1863,1863,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000475,128044,4760,4760,1904,1904,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000476,64022,4760,4760,1904,1904,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000477,64022,4760,4760,1904,1904,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000478,33061,4862,4862,1944,1944,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000479,66123,4862,4862,1944,1944,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000480,9681,2017,2017,806,806,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000481,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000482,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000483,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000484,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000485,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000486,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000487,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000488,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000489,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000490,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000510,86013,4024,4024,1609,1609,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000511,87615,4099,4099,1639,1639,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000512,86013,4024,4024,1609,1609,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000513,208176,4174,4174,1669,1669,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000514,208176,4174,4174,1669,1669,0,0,0,0,0,10000,0,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000523,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000524,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000525,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000526,55309,2892,2892,1156,1156,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000527,55309,2892,2892,1156,1156,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000528,82887,2955,2955,1182,1182,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000529,55309,2892,2892,1156,1156,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000530,82887,2955,2955,1182,1182,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000531,55309,2892,2892,1156,1156,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000532,82887,2955,2955,1182,1182,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000533,55309,2892,2892,1156,1156,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000534,55309,2892,2892,1156,1156,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000535,115357,3418,3418,1367,1367,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000536,115357,3418,3418,1367,1367,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000537,526980,3253,3253,1301,1301,0,0,0,0,0,10000,0,1000,5000,0,2000,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000538,14788,1399,1399,1159,1159,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000541,14788,1399,1399,1159,1159,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000542,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000543,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000544,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000545,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000546,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000547,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000548,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000550,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000552,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
冰霜战魂,1000553,111555,7437,7437,2974,2974,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
火焰战魂,1000554,111555,7437,7437,2974,2974,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
光耀战魂,1000555,111555,7437,7437,2974,2974,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
幽暗战魂,1000556,111555,7437,7437,2974,2974,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000558,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000559,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000560,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000562,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000563,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000564,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000565,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000566,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000567,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000568,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000569,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000570,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000571,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000572,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000573,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000574,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000575,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000576,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000577,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000578,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000579,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000580,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000581,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000582,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000583,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000584,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000585,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000586,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000587,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000588,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000589,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000590,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000591,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000592,78324,3986,3986,1594,1594,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000593,78324,3986,3986,1594,1594,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000594,162318,4099,4099,1639,1639,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000595,162318,4099,4099,1639,1639,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000599,44227,3021,3021,1208,1208,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000600,44227,3021,3021,1208,1208,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000601,100035,3227,3227,1290,1290,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000602,81159,4099,4099,1639,1639,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000603,81159,4099,4099,1639,1639,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000604,140115,4214,4214,1685,1685,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000605,140115,4214,4214,1685,1685,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000606,168138,4214,4214,1685,1685,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000607,140115,4214,4214,1685,1685,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000610,102361,4963,4963,1985,1985,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000611,54592,4963,4963,1985,1985,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000612,54592,4963,4963,1985,1985,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000613,105604,5065,5065,2026,2026,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000614,84483,5065,5065,2026,2026,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000615,88615,5256,5256,2102,2102,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000616,88615,5256,5256,2102,2102,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000617,90942,5337,5337,2134,2134,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000618,75785,5337,5337,2134,2134,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000619,75785,5337,5337,2134,2134,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000620,234663,5451,5451,2180,2180,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000621,46932,5451,5451,2180,2180,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000622,117331,5451,5451,2180,2180,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000623,97231,5588,5588,2235,2235,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000624,81026,5588,5588,2235,2235,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000625,81026,5588,5588,2235,2235,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000626,100645,5725,5725,2290,2290,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000627,125806,5725,5725,2290,2290,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000628,92722,6265,6265,2506,2506,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000629,92722,6265,6265,2506,2506,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000630,92722,6265,6265,2506,2506,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000631,123995,6380,6380,2552,2552,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000632,95381,6380,6380,2552,2552,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000633,95381,6380,6380,2552,2552,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000634,147111,6495,6495,2598,2598,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000635,98074,6495,6495,2598,2598,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000636,201604,6610,6610,2644,2644,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000637,120962,6610,6610,2644,2644,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000638,100802,6610,6610,2644,2644,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000639,100802,6610,6610,2644,2644,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000640,124278,6725,6725,2690,2690,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000641,82852,6725,6725,2690,2690,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000642,106797,6868,6868,2747,2747,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000643,85437,6868,6868,2747,2747,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000644,132049,7009,7009,2803,2803,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000645,132049,7009,7009,2803,2803,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000646,69841,7344,7344,2937,2937,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000647,139682,7344,7344,2937,2937,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000648,153940,7401,7401,2960,2960,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000649,153940,7401,7401,2960,2960,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000650,303255,7511,7511,3004,3004,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000651,60651,7511,7511,3004,3004,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000652,181953,7511,7511,3004,3004,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000653,162188,7654,7654,3061,3061,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000654,124760,7654,7654,3061,3061,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000655,124760,7654,7654,3061,3061,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000656,166695,7795,7795,3118,3118,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000657,166695,7795,7795,3118,3118,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000658,197605,7936,7936,3174,3174,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000659,131737,7936,7936,3174,3174,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000660,131737,7936,7936,3174,3174,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000661,175854,8076,8076,3230,3230,0,0,0,0,0,10000,1000,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
