,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,3114034,3114,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3114035,3114,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3114036,3114,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3114037,3114,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3114038,3114,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3114039,3114,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3114040,3114,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3114041,3114,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3114042,3114,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3114043,3114,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3114044,3114,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3114045,3114,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3114046,3114,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
